,title,date,country,genre,rate
781,Blood Reunion 2: Madeline,4 February 2015 (USA),USA,[],3.6
782,Ooga Booga,12 March 2013 (USA),USA,"['Comedy', 'Fantasy']",3.6
783,Bleeding Hearts,3 February 2015 (USA),USA,[],3.6
784,In a Heartbeat,26 December 2014 (UK),UK,"['Horror', 'Mystery']",3.6
785,Ghostline,6 October 2015 (USA),USA,['Horror'],3.6
786,The Slender Man,18 February 2013 (USA),USA,[],3.6
787,Area 407: Part Two,27 November 2013 (USA),USA,['Horror'],3.6
788,Der Fluch der Grete Müller,21 April 2013 (Austria),Germany,[],3.6
789,Lady of Csejte,26 February 2015 (Russia),USA,[],3.6
790,Bleed,March 2016 (USA),USA,['Horror'],3.6
791,Death House,23 February 2018 (USA),USA,[],3.6
792,The Bell Witch Haunting,5 November 2013 (USA),USA,['Biography'],3.6
793,Live Evil,17 October 2015 (USA),USA,[],3.6
794,Hell Glades,1 January 2013 (USA),USA,[],3.6
795,Backtrack,10 February 2015 (UK),UK,['Horror'],3.6
796,LifeRaft,21 July 2016 (USA),USA,"['Horror', 'Sci-Fi']",3.6
797,Jue min hang ban,21 March 2014 (China),China,"['Action', 'Horror']",3.6
798,The Jokesters,21 July 2015 (USA),USA,"['Comedy', 'Horror']",3.6
799,Feed the Devil,6 November 2015 (Finland),Canada,"['Adventure', 'Horror']",3.6
800,Jinjì youxi zhi mi zang,11 October 2013 (China),China,['Horror'],3.6
801,The Before Time,8 March 2016 (USA),USA,"['Horror', 'Mystery']",3.6
802,Xiao Hua Gui Yi Shi Jian,12 July 2013 (China),China,[],3.6
803,She and She,Romance,China,[],3.6
804,Elizabeth Bathory,Thriller,USA,['Drama'],3.6
805,Happy Camp,25 March 2014 (USA),USA,['Horror'],3.6
806,Condemned,13 November 2015 (USA),,[],3.6
807,Another Yeti a Love Story: Life on the Streets,14 February 2017 (USA),USA,['Comedy'],3.6
808,The Evil Gene,September 2015 (USA),USA,['Horror'],3.6
809,Halloweed,March 2016 (USA),USA,"['Comedy', 'Horror']",3.6
810,The Possession Experiment,17 November 2016 (Peru),USA,['Horror'],3.6
811,The Wicked One,23 April 2017 (USA),USA,['Horror'],3.6
812,Besetment,6 June 2017 (USA),USA,['Horror'],3.6
813,Sendero,12 October 2015 (Spain),Chile,"['Action', 'Drama']",3.6
814,Horror House on Highway 6,4 November 2014 (USA),USA,[],3.6
815,House by the Lake,10 October 2017 (USA),USA,['Horror'],3.6
816,Seclusion,23 October 2015 (USA),USA,"['Horror', 'Mystery']",3.6
817,The Chosen,24 July 2015 (USA),USA,['Horror'],3.6
818,All Girls Weekend,12 July 2016 (USA),USA,"['Action', 'Adventure']",3.6
819,Distiller,8 January 2016 (USA),USA,"['Family', 'Horror']",3.6
820,Mask of Fear,21 September 2013 (Germany),Germany,[],3.6
821,Crazy Lake,1 October 2017 (USA),USA,['Comedy'],3.6
822,7 Witches,14 April 2017 (USA),USA,['Horror'],3.6
823,Terror Birds,8 March 2016 (USA),USA,['Horror'],3.6
824,Azazil: Dügüm,29 August 2014 (Turkey),Turkey,[],3.6
825,The Devil's Toy Box,16 January 2017 (UK),USA,[],3.6
826,Drifter,24 February 2017 (USA),USA,"['Crime', 'Horror']",3.6
827,The Coffin Footage,Thriller,USA,['Horror'],3.6
828,Dying to Kill,13 December 2016 (USA),USA,['Horror'],3.6
829,The Haunted House on Kirby Road,9 September 2016 (Canada),Canada,"['Adventure', 'Comedy']",3.6
830,Kong bu you yong guan,31 July 2015 (China),China,[],3.6
831,Temple,1 September 2017 (USA),Japan,"['Adventure', 'Drama']",3.6
832,Sadie,23 February 2018 (Germany),UK,"['Drama', 'Fantasy']",3.6
833,American Gothic,2017 (USA),USA,['Horror'],3.6
834,Little Dead Rotting Hood,5 January 2016 (USA),USA,[],3.6
835,My Little Sister,30 April 2016 (USA),Italy,[],3.6
836,Dead West,Horror,USA,['Crime'],3.6
837,Party Night,28 April 2017 (USA),USA,[],3.6
838,Azem 2: Cin Garezi,15 May 2015 (Turkey),Turkey,[],3.6
839,The Obsidian Curse,1 December 2016 (USA),USA,[],3.6
840,Snuff: Diary of a Serial Killer,5 August 2016 (USA),USA,[],3.6
841,Swamp Ape,1 January 2017 (USA),USA,"['Adventure', 'Comedy']",3.6
842,Dracula in a Women's Prison,Horror,USA,[],3.7
843,Dào líng sùshè wáwá laoshi,14 April 2017 (China),China,[],3.6
844,Fiends on the Run,30 June 2017 (Australia),Australia,"['Comedy', 'Horror']",3.6
845,Prisoners of the Sun,12 December 2013 (Thailand),USA,"['Action', 'Adventure']",3.7
846,Germ,12 March 2013 (USA),USA,"['Action', 'Drama']",3.7
847,9 Days,28 May 2013 (USA),USA,"['Comedy', 'Horror']",3.7
848,Rockabilly Zombie Weekend,17 February 2013 (USA),USA,[],3.7
849,Distorted,Thriller,UK,['Horror'],3.7
850,All Saints Eve,17 February 2015 (USA),USA,[],3.7
851,Gilgamesh,20 November 2014 (USA),USA,"['Drama', 'Fantasy']",3.7
852,Holland Road,5 March 2015 (USA),USA,"['Crime', 'Horror']",3.7
853,Aatma,22 March 2013 (India),India,"['Drama', 'Horror']",3.7
854,Soldiers of the Damned,8 August 2015 (UK),UK,"['Action', 'Horror']",3.7
855,Kissing Darkness,6 April 2014 (Belgium),USA,"['Comedy', 'Horror']",3.7
856,Jezebeth 2 Hour of the Gun,31 May 2015 (USA),USA,"['Action', 'Adventure']",3.7
857,Cam2Cam,22 August 2014 (USA),USA,['Horror'],3.7
858,Speak No Evil,8 October 2015 (Brazil),USA,[],3.7
859,Seventy-Nine,8 June 2017 (USA),USA,"['Action', 'Horror']",3.7
860,St. Osmund's,May 2013 (USA),USA,"['Drama', 'Horror']",3.7
861,Evangeline,17 April 2015 (Mexico),Canada,"['Fantasy', 'Horror']",3.7
862,Nocturne Six,26 April 2014 (USA),USA,"['Horror', 'Sci-Fi']",3.7
863,Pajama Nightmare,26 March 2013 (USA),USA,[],3.7
864,HazMat,11 March 2014 (USA),USA,['Horror'],3.7
865,The Midnight Horror Show,8 September 2014 (UK),UK,[],3.7
866,Alien Strain,Thriller,USA,['Horror'],3.7
867,Panzer Chocolate,22 November 2013 (Spain),Spain,['Horror'],3.7
868,The Dooms Chapel Horror,14 June 2016 (USA),USA,"['Horror', 'Mystery']",3.7
869,The Diplomat Hotel,4 September 2013 (Philippines),Philippines,"['Drama', 'Horror']",3.7
870,Deadly Intent,11 April 2016 (UK),UK,"['Drama', 'Horror']",3.7
871,Hypnagogic,2015 (USA),USA,"['Drama', 'Horror']",3.7
872,Grim Reapers,27 September 2014 (USA),USA,"['Horror', 'Mystery']",3.7
873,Feed the Gods,26 October 2014 (Canada),Canada,"['Adventure', 'Drama']",3.7
874,Summit,18 November 2014 (USA),USA,"['Comedy', 'Drama']",3.7
875,Knucklebones,2016 (USA),USA,[],3.7
876,Valley of the Sasquatch,7 February 2017 (USA),USA,['Horror'],3.7
877,Hangar 10,7 November 2014 (USA),UK,"['Horror', 'Sci-Fi']",3.7
878,Bunni,14 September 2013 (USA),USA,[],3.7
879,Venial,14 April 2014 (USA),USA,"['Drama', 'Horror']",3.7
880,Buddy Hutchins,20 November 2015 (Germany),USA,['Horror'],3.7
881,The Shelter,28 August 2015 (UK),Canada,"['Drama', 'Horror']",3.7
882,The Unfolding,14 March 2016 (UK),UK,"['Horror', 'Mystery']",3.7
883,Survival Knife,26 January 2016 (USA),USA,['Horror'],3.7
884,A Vault of Victims,12 September 2014 (USA),UK,[],3.7
885,Infected Paradise,23 April 2014 (Australia),Australia,[],3.7
886,The Coed and the Zombie Stoner,18 April 2014 (USA),USA,['Comedy'],3.7
887,Citrus Springs,17 May 2016 (USA),USA,"['Crime', 'Horror']",3.7
888,Cabin Fever,13 May 2016 (Ireland),USA,[],3.7
889,The Remains,5 August 2016 (USA),USA,['Horror'],3.7
890,Beaster Day: Here Comes Peter Cottonhell,April 2014 (USA),USA,['Comedy'],3.7
891,The Binding,2 August 2016 (USA),USA,"['Drama', 'Horror']",3.7
892,My Boo,1 April 2013 (USA),USA,[],3.7
893,Drink Me,27 April 2015 (UK),UK,['Drama'],3.7
894,Reel Nightmare,7 February 2017 (USA),USA,"['Fantasy', 'Horror']",3.7
895,Cheerleader Camp: To the Death,13 October 2014 (USA),USA,[],3.7
896,The Z Effect,13 September 2017 (UK),USA,['Horror'],3.7
897,Watch Over Us,5 May 2015 (USA),USA,"['Comedy', 'Drama']",3.7
898,BEDTIMESCARRIES.com,18 March 2015 (USA),USA,[],3.7
899,The Sound,6 October 2017 (Kuwait),Canada,"['Horror', 'Mystery']",3.7
900,Great Grand Masti,15 July 2016 (India),India,"['Comedy', 'Drama']",3.7
901,The Lake,22 August 2017 (USA),USA,['Horror'],3.7
902,Satanic,1 July 2016 (USA),USA,[],3.7
903,Dark Prism,2015 (USA),USA,"['Comedy', 'Fantasy']",3.7
904,Inheritance,2 June 2017 (USA),USA,"['Drama', 'Horror']",3.7
905,Ozark Sharks,30 July 2016 (Poland),USA,"['Action', 'Adventure']",3.7
906,Five: Find Your Limit,19 November 2016 (Germany),Germany,['Horror'],3.7
907,Seytanin Çocuklari-El Ebyaz,3 June 2016 (Turkey),Turkey,[],3.7
908,Escape from Cannibal Farm,24 September 2018 (UK),UK,[],3.7
909,Unwanted,9 January 2017 (USA),USA,[],3.7
910,The Hatred,29 November 2017 (Indonesia),USA,['Horror'],3.7
911,Tyler Perry's Boo 2! A Madea Halloween,20 October 2017 (USA),USA,['Comedy'],3.7
912,From Dust,3 November 2016 (USA),USA,[],3.7
913,Goa 350 KM,Horror,India,[],3.7
914,Jailangkung,25 June 2017 (Indonesia),Indonesia,[],3.7
915,Hacked Horror Film Massacre,18 August 2017 (USA),USA,[],3.7
916,Steelmanville Road,4 May 2017 (USA),USA,[],3.7
917,Attack of the Tattie-Bogle,10 March 2017 (USA),USA,[],3.7
918,The Stream,14 January 2017 (USA),USA,[],3.7
919,Travis,10 May 2016 (USA),USA,"['Horror', 'Sci-Fi']",3.8
920,Wind Walkers,16 October 2015 (USA),USA,"['Action', 'Horror']",3.8
921,House of Dust,24 May 2013 (Japan),USA,['Horror'],3.8
922,The Dead Inside,14 October 2013 (UK),UK,"['Action', 'Horror']",3.8
923,The Occupants,13 January 2014 (USA),USA,['Horror'],3.8
924,Devil's Mile,12 August 2014 (USA),USA,"['Action', 'Crime']",3.8
925,The Demented,20 August 2013 (Taiwan),USA,['Horror'],3.8
926,Treasure Chest of Horrors II,23 April 2013 (USA),USA,"['Comedy', 'Horror']",3.8
927,Afterparty,13 September 2013 (Spain),Spain,[],3.8
928,Ejecta,27 February 2015 (USA),Canada,['Horror'],3.8
929,The Thing on the Doorstep,2014 (USA),USA,"['Horror', 'Mystery']",3.8
930,Scars,23 January 2017 (UK),Canada,[],3.8
931,Cementerio General,25 July 2013 (Peru),Peru,[],3.8
932,The Crypt,3 December 2014 (France),UK,[],3.8
933,Beneath,3 May 2013 (USA),USA,['Horror'],3.8
934,Gui ying: Baby Blues,1 May 2013 (Hong Kong),Hong Kong,[],3.8
935,Fork You,29 August 2013 (USA),USA,['Comedy'],3.8
936,Crazy Bitches,26 June 2014 (USA),USA,['Comedy'],3.8
937,Silent Lake,28 June 2013 (Poland),Poland,[],3.8
938,The Impaler,31 October 2013 (USA),USA,"['Action', 'Horror']",3.8
939,Moon Creek Cemetery,31 October 2017 (USA),USA,[],3.8
940,A Cry from Within,3 April 2014 (USA),USA,"['Horror', 'Mystery']",3.8
941,Km 31-2,4 November 2016 (Mexico),Mexico,[],3.8
942,City of Dead Men,15 November 2014 (USA),USA,['Horror'],3.8
943,Fat Chance,22 March 2014 (Germany),USA,['Comedy'],3.8
944,Throwback,2014 (Australia),Australia,"['Action', 'Adventure']",3.8
945,Bombshell Bloodbath,4 October 2014 (Spain),USA,[],3.8
946,Watch Me Die,Horror,USA,[],3.8
947,Frankenstein vs. The Mummy,12 February 2017 (USA),USA,[],3.8
948,Leng Tong,31 October 2013 (China),China,[],3.8
949,The Sand,11 May 2018 (Poland),USA,['Horror'],3.8
950,Penanggal: The Curse of the Malayan Vampire,28 November 2013 (Malaysia),Malaysia,[],3.8
951,Knightmare,18 November 2014 (USA),USA,[],3.8
952,Silent Retreat,12 January 2016 (USA),USA,"['Horror', 'Mystery']",3.8
953,Psympatico,Thriller,USA,['Drama'],3.8
954,Plan Z,19 March 2016 (USA),UK,[],3.8
955,The Suicide Pact,24 May 2014 (USA),USA,[],3.8
956,The Cutting Room,1 June 2015 (UK),UK,[],3.8
957,Ice Cream,12 July 2014 (India),India,['Horror'],3.8
958,The Offering,6 May 2016 (USA),Singapore,"['Drama', 'Horror']",3.8
959,Braxton,3 July 2017 (UK),UK,"['Horror', 'Mystery']",3.8
960,Lycan,4 August 2017 (USA),USA,['Horror'],3.8
961,Ice Cream 2,21 November 2014 (India),,['Horror'],3.8
962,Scathing,15 November 2016 (USA),USA,['Horror'],3.8
963,Alone,16 January 2015 (India),India,[],3.8
964,The Arc of Methul,Fantasy,USA,['Action'],3.8
965,Invitation to Die,9 December 2014 (USA),USA,[],3.8
966,Huanhun Zhi Mishi Mangu,26 December 2014 (China),China,['Horror'],3.8
967,Laundry Man,January 2017 (USA),Belgium,[],3.8
968,Attack of the Killer Donuts,17 November 2017 (USA),USA,"['Action', 'Comedy']",3.8
969,Ostzone,27 August 2016 (Germany),Germany,['Horror'],3.8
970,Armed Response,9 August 2017 (Philippines),USA,"['Action', 'Horror']",3.8
971,The Last Witch,1 January 2016 (Spain),Spain,[],3.8
972,Altar,2 June 2017 (USA),USA,[],3.8
973,Cannibal Cop,15 January 2017 (USA),USA,[],3.8
974,Lyst,21 April 2017 (Norway),Norway,"['Horror', 'Mystery']",3.8
975,A Closer Walk with Thee,28 February 2017 (USA),USA,['Drama'],3.8
976,The Curse of Robert the Doll,12 September 2016 (UK),UK,[],3.8
977,Psychopaths,1 December 2017 (USA),USA,[],3.8
978,Bangkok 13 Muang Kon Tai,17 March 2016 (Thailand),Thailand,[],3.8
979,Carnivore: Werewolf of London,30 July 2018 (UK),UK,['Horror'],3.8
980,The Small Woman in Grey,1 October 2017 (UK),UK,[],3.8
981,Diggery,11 August 2016 (Russia),Russia,[],3.8
982,The Canadoo,1 September 2017 (USA),USA,[],3.8
983,Mother Krampus,8 October 2017 (UK),UK,[],3.8
984,Gremlin,11 January 2017 (Philippines),USA,['Horror'],3.8
985,Genesis,13 May 2016 (France),USA,['Horror'],3.8
986,The Darkest,Horror,France,[],3.8
987,Haunted Forest,25 December 2017 (Philippines),Philippines,[],3.8
988,Ruqyah: The Exorcism,5 October 2017 (Indonesia),Indonesia,[],3.8
989,The Oatmeal Man,19 October 2014 (USA),USA,"['Comedy', 'Horror']",3.9
990,Bloodline,27 September 2013 (USA),USA,[],3.9
991,Treehouse,25 June 2015 (South Korea),UK,"['Horror', 'Mystery']",3.9
992,Roadside,14 April 2015 (USA),USA,"['Drama', 'Horror']",3.9
993,Creeporia,Fantasy,USA,['Comedy'],3.9
994,Ritual,31 December 2013 (USA),USA,[],3.9
995,Pinup Dolls on Ice,2014 (USA),Canada,[],3.9
996,To Hell with a Bullet,17 August 2013 (USA),USA,"['Drama', 'Horror']",3.9
997,The Control Group,22 October 2014 (USA),USA,"['Action', 'Horror']",3.9
998,Ren jian zheng fa,9 May 2013 (Hong Kong),China,[],3.9
999,Raised by Wolves,18 August 2014 (UK),USA,[],3.9
1000,Dysmorphia,2014 (USA),USA,"['Comedy', 'Horror']",3.9
1001,Varsity Blood,19 August 2014 (USA),USA,[],3.9
1002,The Disappointments Room,9 September 2016 (USA),USA,"['Drama', 'Horror']",3.9
1003,Blood Soaked,12 October 2013 (USA),USA,['Horror'],3.9
1004,Taryn Barker: Demon Hunter,2017 (USA),USA,['Action'],3.9
1005,Self Induced Nightmares,4 November 2013 (UK),UK,[],3.9
1006,Dead Within,9 September 2014 (USA),USA,"['Drama', 'Horror']",3.9
1007,Camp Dread,19 May 2014 (UK),USA,"['Horror', 'Mystery']",3.9
1008,Her Cry: La Llorona Investigation,19 April 2013 (USA),USA,[],3.9
1009,A Blood Story,9 June 2015 (USA),USA,[],3.9
1010,Bunker of the Dead,18 February 2016 (Russia),Germany,"['Action', 'Comedy']",3.9
1011,Army of the Damned,3 December 2013 (USA),USA,[],3.9
1012,Reipu zonbi: Lust of the dead 2,23 March 2013 (Japan),Japan,[],3.9
1013,Ragini MMS 2,21 March 2014 (India),India,[],3.9
1014,Mary Loss of Soul,29 October 2015 (USA),USA,['Horror'],3.9
1015,Long Jamnam,25 July 2013 (Thailand),Thailand,[],3.9
1016,Sapi,6 November 2013 (Philippines),Philippines,[],3.9
1017,Elliot,2017 (USA),USA,"['Fantasy', 'Horror']",3.9
1018,Edgar Allan Poe's Lighthouse Keeper,2017 (USA),USA,[],3.9
1019,All Hallows Eve: October 30th,16 June 2015 (USA),Canada,['Horror'],3.9
1020,The Hollow One,July 2017 (USA),USA,"['Horror', 'Sci-Fi']",3.9
1021,Gorod-prizrak,3 February 2013 (Russia),Russia,"['Comedy', 'Horror']",3.9
1022,The Blackburn Asylum,2 August 2016 (Canada),Canada,[],3.9
1023,The Fear of Darkness,17 November 2016 (Russia),Australia,['Horror'],3.9
1024,The Girl Who Played with the Dead,6 June 2014 (USA),USA,[],3.9
1025,Kids vs Monsters,Horror,USA,['Comedy'],3.9
1026,Hungerford,3 May 2014 (UK),UK,['Horror'],3.9
1027,House of Afflictions,6 April 2017 (UK),UK,['Horror'],3.9
1028,El Dassas,Horror,Egypt,['Action'],3.9
1029,Erasmus,2016 (Spain),Argentina,"['Crime', 'Horror']",3.9
1030,Sociopathia,19 November 2015 (USA),USA,[],3.9
1031,11:23-09:59 Projekt Angst,26 September 2014 (Switzerland),Switzerland,[],3.9
1032,La Niña de la Mina,1 July 2016 (Mexico),Mexico,[],3.9
1033,Pizza Girl Massacre,2014 (USA),USA,[],3.9
1034,Campground: The Requel,November 2015 (USA),USA,[],3.9
1035,Project Eugenics,13 October 2015 (Canada),Canada,[],3.9
1036,There's Something in the Pilliga,2018 (Australia),Australia,['Comedy'],3.9
1037,Hallows Eve,August 2016 (UK),UK,['Horror'],3.9
1038,Moth,21 February 2017 (USA),UK,"['Drama', 'Horror']",3.9
1039,ClownTown,1 March 2018 (UK),USA,['Horror'],3.9
1040,The Body Tree,13 November 2017 (USA),Russia,['Horror'],3.9
1041,Terror 5,5 January 2017 (Argentina),Argentina,[],3.9
1042,WTF!,1 August 2017 (USA),USA,[],3.9
1043,Charlotte Wakes,28 August 2017 (UK),UK,[],3.9
1044,Family Possessions,21 October 2016 (USA),USA,[],3.9
1045,No 46,28 February 2016 (Australia),Australia,[],3.9
1046,Skjærgården,8 January 2016 (Norway),Norway,[],3.9
1047,Maskoun,Thriller,Egypt,[],3.9
1048,Tonight She Comes,13 February 2018 (USA),USA,['Comedy'],3.9
1049,Lipstick,2 November 2013 (Japan),Japan,[],3.9
1050,Inoperable,1 December 2017 (USA),USA,[],3.9
1051,Valley of Ditches,21 March 2017 (USA),USA,"['Crime', 'Drama']",3.9
1052,Çagrilan,26 February 2016 (Turkey),Turkey,[],3.9
1053,The Toymaker,21 August 2017 (UK),UK,[],3.9
1054,Le périple,2017 (France),France,['Comedy'],3.9
1055,Kodomo tsukai,17 June 2017 (Japan),Japan,[],3.9
1056,Connected Killer,March 2016 (USA),USA,"['Drama', 'Horror']",3.9
