,title,date,country,genre,rate
361,Downhill,14 January 2017 (Japan),Chile,"['Action', 'Horror']",3.4
362,Rough Cut,16 October 2015 (UK),UK,"['Action', 'Crime']",3.4
363,Crooked & Narrow,June 2016 (USA),USA,"['Crime', 'Drama']",3.4
364,Invoked,17 August 2015 (Ireland),Ireland,"['Horror', 'Mystery']",3.4
365,American Descent,17 October 2014 (Canada),Canada,[],3.4
366,Alarmed,2014 (USA),USA,['Horror'],3.4
367,Atrocity,14 October 2014 (USA),USA,[],3.4
368,Other Halves,2016 (USA),USA,"['Comedy', 'Horror']",3.4
369,Belly of the Bulldog,6 October 2016 (Kuwait),UK,"['Action', 'Horror']",3.4
370,The Rift: Dark Side of the Moon,28 April 2016 (Serbia),Serbia,"['Horror', 'Sci-Fi']",3.4
371,Brutal Colors,23 June 2015 (USA),USA,"['Drama', 'Horror']",3.4
372,No Good Heroes,24 July 2018 (USA),USA,"['Comedy', 'Drama']",3.4
373,Out of the Shadows,15 November 2018 (Hungary),Australia,[],3.4
374,"Scaler, Dark Spirit",18 June 2016 (USA),USA,['Horror'],3.4
375,Vesvese: Cin Tuzagi,2 October 2015 (Turkey),Turkey,['Horror'],3.4
376,Gassal,18 December 2015 (Turkey),Turkey,['Horror'],3.4
377,Immigration Game,6 July 2017 (Germany),Germany,"['Action', 'Drama']",3.4
378,Kattumakkan,12 February 2016 (India),India,[],3.4
379,Tall Men,31 May 2016 (USA),USA,"['Fantasy', 'Horror']",3.4
380,It Lives in the Attic,12 November 2016 (USA),USA,[],3.4
381,Sathya,20 April 2017 (India),India,['Action'],3.4
382,No Trespassing,9 August 2017 (USA),USA,[],3.4
383,Exit to Hell,5 November 2013 (USA),USA,"['Action', 'Horror']",3.5
384,5 Souls,6 August 2013 (USA),USA,['Horror'],3.5
385,Black Tar Road,28 July 2016 (USA),USA,"['Crime', 'Drama']",3.5
386,The Culling,15 March 2015 (Kuwait),USA,['Horror'],3.5
387,Hostage,3 September 2013 (USA),USA,"['Drama', 'Horror']",3.5
388,The Cure,6 February 2014 (New Zealand),USA,"['Action', 'Sci-Fi']",3.5
389,Somebodys There,23 April 2015 (Ireland),Ireland,['Horror'],3.5
390,Finders Keepers: The Root of All Evil,4 April 2013 (USA),USA,"['Action', 'Horror']",3.5
391,Critical Nexus,13 September 2013 (USA),USA,[],3.5
392,The Diana Clone,2017 (UK),UK,['Comedy'],3.5
393,La Petite Mort II,14 September 2014 (Germany),Germany,['Horror'],3.5
394,The House Across the Street,10 April 2015 (USA),USA,['Horror'],3.5
395,Model Behaviour,Mystery,Australia,['Action'],3.5
396,The Conduit,12 April 2016 (USA),USA,['Horror'],3.5
397,Eden Lodge,24 August 2015 (UK),UK,"['Horror', 'Mystery']",3.5
398,The Mourning,20 April 2015 (Netherlands),USA,"['Drama', 'Mystery']",3.5
399,Needlestick,21 February 2017 (USA),USA,['Horror'],3.5
400,Kantemir,25 August 2015 (USA),USA,['Horror'],3.5
401,Blood Slaughter Massacre,19 May 2013 (USA),USA,['Horror'],3.5
402,Yaan,2 October 2014 (India),India,['Action'],3.5
403,The Channel,18 March 2016 (USA),USA,"['Drama', 'Horror']",3.5
404,A House Is Not a Home,7 September 2015 (USA),USA,['Horror'],3.5
405,Hunting the Legend,8 July 2014 (Canada),USA,"['Horror', 'Mystery']",3.5
406,Bhai,25 October 2013 (India),India,"['Action', 'Comedy']",3.5
407,Intrusive Behavior,1 June 2013 (USA),USA,"['Crime', 'Drama']",3.5
408,Station 4,10 February 2014 (USA),USA,"['Action', 'Sci-Fi']",3.5
409,Ghost Bride,9 July 2014 (Philippines),New Zealand,['Fantasy'],3.5
410,Sacrament,7 July 2014 (USA),USA,"['Drama', 'Horror']",3.5
411,Dead Still,6 October 2014 (USA),USA,"['Horror', 'Sci-Fi']",3.5
412,Jurassic City,29 May 2015 (Germany),USA,"['Action', 'Horror']",3.5
413,7 Cases,31 July 2015 (UK),UK,"['Crime', 'Drama']",3.5
414,Story of Eva,13 January 2015 (USA),USA,['Horror'],3.5
415,Meat the Jones,Thriller,USA,[],3.5
416,The Devil Complex,9 May 2016 (UK),UK,['Horror'],3.5
417,Netru Indru,20 June 2014 (India),India,"['Action', 'Adventure']",3.5
418,Agoraphobia,11 October 2015 (USA),USA,['Horror'],3.5
419,10.0 Earthquake,11 October 2014 (USA),USA,"['Action', 'Adventure']",3.5
420,Honeyspider,18 October 2014 (USA),USA,['Horror'],3.5
421,Dead Girls,2014 (USA),USA,['Horror'],3.5
422,The Divine Tragedies,3 October 2015 (USA),USA,"['Drama', 'Horror']",3.5
423,Earthrise,Thriller,USA,['Drama'],3.5
424,Slasher.com,16 January 2017 (UK),USA,['Horror'],3.5
425,Kaaval,26 June 2015 (India),India,[],3.5
426,Star Leaf,6 June 2015 (USA),USA,"['Horror', 'Sci-Fi']",3.5
427,Bound,9 January 2015 (USA),USA,['Drama'],3.5
428,A Room to Die For,16 January 2017 (UK),UK,['Horror'],3.5
429,Decommissioned,January 2016 (USA),USA,['Action'],3.5
430,Unhallowed Ground,25 April 2015 (UK),UK,['Horror'],3.5
431,Wrecker,6 January 2017 (India),Canada,"['Action', 'Horror']",3.5
432,Zombie Bite,23 October 2017 (USA),USA,['Horror'],3.5
433,Echo Effect,8 September 2015 (USA),USA,['Action'],3.5
434,Shark Lake,2 October 2015 (USA),USA,"['Action', 'Adventure']",3.5
435,The Spiritualist,27 September 2016 (UK),UK,"['Drama', 'Horror']",3.5
436,Monsoon,20 February 2015 (India),India,"['Comedy', 'Drama']",3.5
437,The Last Heist,17 June 2016 (USA),USA,"['Action', 'Horror']",3.5
438,Nocturna,6 October 2015 (USA),USA,['Horror'],3.5
439,Madmast Barkhaa,3 July 2015 (India),India,['Romance'],3.5
440,Death Pool,20 June 2017 (USA),USA,[],3.5
441,Nayaki,15 July 2016 (India),India,"['Comedy', 'Horror']",3.5
442,Contract to Kill,2016 (USA),Romania,"['Action', 'Adventure']",3.5
443,Kolamass,4 March 2016 (India),India,['Action'],3.5
444,Wraith,5 November 2018 (Japan),USA,"['Horror', 'Mystery']",3.5
445,Zacharia Pothen Jeevichirippundu,3 November 2017 (India),India,[],3.5
446,The Devil You Know,9 July 2013 (USA),USA,['Mystery'],3.6
447,Four Assassins,8 January 2013 (Netherlands),Hong Kong,[],3.6
448,Axe to Grind,3 February 2015 (USA),USA,['Horror'],3.6
449,Awakened,21 March 2014 (USA),USA,"['Drama', 'Mystery']",3.6
450,The Shattering,24 March 2015 (USA),USA,[],3.6
451,Shame the Devil,2 December 2013 (Germany),UK,"['Crime', 'Horror']",3.6
452,Persecuted,18 July 2014 (USA),USA,"['Action', 'Drama']",3.6
453,Cruel Will,3 January 2014 (USA),,['Horror'],3.6
454,California Scheming,31 January 2014 (USA),USA,[],3.6
455,Serenity Farm,2014 (USA),USA,['Horror'],3.6
456,The Red House,7 October 2014 (USA),USA,"['Drama', 'Horror']",3.6
457,The Devil's Dozen,1 February 2013 (USA),USA,"['Horror', 'Mystery']",3.6
458,The Tell-Tale Heart,5 April 2016 (USA),USA,[],3.6
459,Dead South,2016 (USA),USA,"['Action', 'Drama']",3.6
460,Biology 101,7 September 2013 (USA),USA,[],3.6
461,Zila Ghaziabad,22 February 2013 (India),India,"['Action', 'Crime']",3.6
462,Pro Wrestlers vs Zombies,28 March 2014 (USA),USA,"['Action', 'Comedy']",3.6
463,Alice D,3 May 2016 (USA),USA,['Horror'],3.6
464,Echo Dr.,8 November 2013 (USA),USA,"['Action', 'Drama']",3.6
465,3G - A Killer Connection,15 March 2013 (India),India,"['Horror', 'Sci-Fi']",3.6
466,Suddenly,8 August 2013 (Canada),Canada,['Crime'],3.6
467,Ragin Cajun Redneck Gators,5 September 2013 (USA),USA,['Sci-Fi'],3.6
468,Ghostline,6 October 2015 (USA),USA,['Horror'],3.6
469,Area 407: Part Two,27 November 2013 (USA),USA,['Horror'],3.6
470,The Girl,9 September 2016 (USA),USA,['Sci-Fi'],3.6
471,Bleed,March 2016 (USA),USA,['Horror'],3.6
472,Far Cry 3: Last Travel,30 November 2013 (Poland),Poland,"['Action', 'Adventure']",3.6
473,Beyond Justice,14 October 2014 (USA),USA,['Crime'],3.6
474,Backtrack,10 February 2015 (UK),UK,['Horror'],3.6
475,LifeRaft,21 July 2016 (USA),USA,"['Horror', 'Sci-Fi']",3.6
476,Polos,28 September 2013 (Mexico),Mexico,[],3.6
477,Jue min hang ban,21 March 2014 (China),China,"['Action', 'Horror']",3.6
478,The Jokesters,21 July 2015 (USA),USA,"['Comedy', 'Horror']",3.6
479,Feed the Devil,6 November 2015 (Finland),Canada,"['Adventure', 'Horror']",3.6
480,JinjÃ¬ youxi zhi mi zang,11 October 2013 (China),China,['Horror'],3.6
481,The Before Time,8 March 2016 (USA),USA,"['Horror', 'Mystery']",3.6
482,Deadly Sanctuary,17 February 2017 (USA),USA,"['Family', 'Mystery']",3.6
483,Elizabeth Bathory,Thriller,USA,['Drama'],3.6
484,Happy Camp,25 March 2014 (USA),USA,['Horror'],3.6
485,The Sin Seer,13 October 2015 (USA),USA,['Drama'],3.6
486,The Evil Gene,September 2015 (USA),USA,['Horror'],3.6
487,Halloweed,March 2016 (USA),USA,"['Comedy', 'Horror']",3.6
488,Element,1 April 2016 (USA),USA,[],3.6
489,Betrothed,8 February 2016 (USA),USA,[],3.6
490,The Possession Experiment,17 November 2016 (Peru),USA,['Horror'],3.6
491,The Wicked One,23 April 2017 (USA),USA,['Horror'],3.6
492,Besetment,6 June 2017 (USA),USA,['Horror'],3.6
493,Snuff Reel,23 June 2015 (USA),UK,[],3.6
494,Bury,Thriller,USA,['Fantasy'],3.6
495,Sendero,12 October 2015 (Spain),Chile,"['Action', 'Drama']",3.6
496,Redistributors,2 July 2016 (UK),UK,[],3.6
497,House by the Lake,10 October 2017 (USA),USA,['Horror'],3.6
498,Fade to White,Thriller,USA,['Fantasy'],3.6
499,Seclusion,23 October 2015 (USA),USA,"['Horror', 'Mystery']",3.6
500,The Chosen,24 July 2015 (USA),USA,['Horror'],3.6
501,All Girls Weekend,12 July 2016 (USA),USA,"['Action', 'Adventure']",3.6
502,Gamer,4 April 2014 (India),India,[],3.6
503,Distiller,8 January 2016 (USA),USA,"['Family', 'Horror']",3.6
504,7 Witches,14 April 2017 (USA),USA,['Horror'],3.6
505,Uploaded,1 December 2016 (USA),USA,[],3.6
506,Defective,13 February 2018 (Canada),Canada,"['Action', 'Sci-Fi']",3.6
507,Drifter,24 February 2017 (USA),USA,"['Crime', 'Horror']",3.6
508,The Coffin Footage,Thriller,USA,['Horror'],3.6
509,Dying to Kill,13 December 2016 (USA),USA,['Horror'],3.6
510,The Haunted House on Kirby Road,9 September 2016 (Canada),Canada,"['Adventure', 'Comedy']",3.6
511,Larceny,15 September 2017 (USA),USA,['Action'],3.6
512,The Blood Tapes,Thriller,USA,[],3.6
513,Sadie,23 February 2018 (Germany),UK,"['Drama', 'Fantasy']",3.6
514,Cage,1 April 2017 (UK),UK,[],3.6
515,Brute Sanity,8 March 2017 (USA),USA,['Sci-Fi'],3.6
516,American Gothic,2017 (USA),USA,['Horror'],3.6
517,One Under the Sun,14 March 2017 (USA),USA,"['Drama', 'Mystery']",3.6
518,Dead West,Horror,USA,['Crime'],3.6
519,Gretchen's Lock,23 April 2016 (USA),USA,[],3.6
520,Gethu,13 January 2016 (France),India,['Action'],3.6
521,Swamp Ape,1 January 2017 (USA),USA,"['Adventure', 'Comedy']",3.6
522,ZÃ¡rtosztÃ¡ly,18 October 2014 (Hungary),Hungary,['Drama'],3.6
523,PRND,5 September 2017 (USA),USA,[],3.6
524,Fiends on the Run,30 June 2017 (Australia),Australia,"['Comedy', 'Horror']",3.6
525,And Then There Was Blood,19 October 2017 (USA),USA,[],3.6
526,Maximum Ride,30 August 2016 (USA),USA,"['Action', 'Adventure']",3.7
527,Mala,14 February 2013 (Argentina),Argentina,['Crime'],3.7
528,Contract Killers,2014 (New Zealand),New Zealand,"['Action', 'Crime']",3.7
529,BlackJacks,6 September 2016 (USA),USA,"['Action', 'Sci-Fi']",3.7
530,Distorted,Thriller,UK,['Horror'],3.7
531,Assumed Killer,1 November 2013 (USA),USA,"['Drama', 'Mystery']",3.7
532,Holland Road,5 March 2015 (USA),USA,"['Crime', 'Horror']",3.7
533,The Last Light,1 June 2014 (USA),USA,['Drama'],3.7
534,Treachery,1 September 2014 (USA),USA,['Drama'],3.7
535,Aatma,22 March 2013 (India),India,"['Drama', 'Horror']",3.7
536,Soldiers of the Damned,8 August 2015 (UK),UK,"['Action', 'Horror']",3.7
537,Kissing Darkness,6 April 2014 (Belgium),USA,"['Comedy', 'Horror']",3.7
538,Cam2Cam,22 August 2014 (USA),USA,['Horror'],3.7
539,12 Segundos,30 October 2013 (Guatemala),Guatemala,[],3.7
540,Abducted,17 March 2014 (UK),UK,['Action'],3.7
541,Sona Spa,22 March 2013 (India),India,"['Drama', 'Mystery']",3.7
542,Seventy-Nine,8 June 2017 (USA),USA,"['Action', 'Horror']",3.7
543,St. Osmund's,May 2013 (USA),USA,"['Drama', 'Horror']",3.7
544,Cranium Intel,22 May 2016 (USA),USA,"['Animation', 'Action']",3.7
545,Evangeline,17 April 2015 (Mexico),Canada,"['Fantasy', 'Horror']",3.7
546,Nocturne Six,26 April 2014 (USA),USA,"['Horror', 'Sci-Fi']",3.7
547,Lateef,1 January 2013 (India),India,"['Action', 'Crime']",3.7
548,HazMat,11 March 2014 (USA),USA,['Horror'],3.7
549,Mississippi Murder,3 January 2017 (USA),USA,"['Crime', 'Mystery']",3.7
550,Alien Strain,Thriller,USA,['Horror'],3.7
551,Mr Joe B. Carvalho,3 January 2014 (India),India,"['Comedy', 'Mystery']",3.7
552,Anna: Scream Queen Killer,September 2013 (USA),UK,['Drama'],3.7
553,Viktor,4 September 2014 (Russia),France,"['Action', 'Drama']",3.7
554,The Dooms Chapel Horror,14 June 2016 (USA),USA,"['Horror', 'Mystery']",3.7
555,The Diplomat Hotel,4 September 2013 (Philippines),Philippines,"['Drama', 'Horror']",3.7
556,Deadly Intent,11 April 2016 (UK),UK,"['Drama', 'Horror']",3.7
557,Hypnagogic,2015 (USA),USA,"['Drama', 'Horror']",3.7
558,Forgotten in Still Frame,20 February 2016 (USA),USA,"['Action', 'Drama']",3.7
559,Grim Reapers,27 September 2014 (USA),USA,"['Horror', 'Mystery']",3.7
560,Feed the Gods,26 October 2014 (Canada),Canada,"['Adventure', 'Drama']",3.7
561,Summit,18 November 2014 (USA),USA,"['Comedy', 'Drama']",3.7
562,Vigilante 7,14 November 2015 (USA),USA,"['Crime', 'Drama']",3.7
563,Mindless,June 2014 (USA),USA,[],3.7
564,Matthew 18,14 November 2014 (USA),USA,[],3.7
565,Valley of the Sasquatch,7 February 2017 (USA),USA,['Horror'],3.7
566,Hangar 10,7 November 2014 (USA),UK,"['Horror', 'Sci-Fi']",3.7
567,Venial,14 April 2014 (USA),USA,"['Drama', 'Horror']",3.7
568,Buddy Hutchins,20 November 2015 (Germany),USA,['Horror'],3.7
569,The Shelter,28 August 2015 (UK),Canada,"['Drama', 'Horror']",3.7
570,Rest Days,Thriller,USA,['Crime'],3.7
571,The Unfolding,14 March 2016 (UK),UK,"['Horror', 'Mystery']",3.7
572,Survival Knife,26 January 2016 (USA),USA,['Horror'],3.7
573,Citrus Springs,17 May 2016 (USA),USA,"['Crime', 'Horror']",3.7
574,Boned,2016 (USA),USA,"['Action', 'Comedy']",3.7
575,North Mountain,8 August 2015 (Canada),Canada,"['Action', 'Crime']",3.7
576,100 Degree Celsius,10 October 2014 (India),India,[],3.7
577,The Remains,5 August 2016 (USA),USA,['Horror'],3.7
578,Falsely Accused,24 June 2016 (USA),USA,"['Crime', 'Mystery']",3.7
579,My Stepdaughter,28 August 2015 (USA),Canada,[],3.7
580,Crystal Inferno,2017 (France),France,"['Action', 'Adventure']",3.7
581,The Binding,2 August 2016 (USA),USA,"['Drama', 'Horror']",3.7
582,Kirmizi,15 May 2015 (Turkey),Turkey,['Drama'],3.7
583,The Cucaracha Club,10 March 2016 (Spain),Spain,[],3.7
584,The Z Effect,13 September 2017 (UK),USA,['Horror'],3.7
585,Killadi,30 January 2015 (India),India,['Action'],3.7
586,Watch Over Us,5 May 2015 (USA),USA,"['Comedy', 'Drama']",3.7
587,Ek Paheli Leela,10 April 2015 (India),India,"['Mystery', 'Romance']",3.7
588,Atop the Fourth Wall: The Movie,24 November 2015 (USA),USA,"['Comedy', 'Sci-Fi']",3.7
589,The Sound,6 October 2017 (Kuwait),Canada,"['Horror', 'Mystery']",3.7
590,Sightings,7 November 2017 (USA),USA,"['Adventure', 'Drama']",3.7
591,The Lake,22 August 2017 (USA),USA,['Horror'],3.7
592,Inheritance,2 June 2017 (USA),USA,"['Drama', 'Horror']",3.7
593,Ozark Sharks,30 July 2016 (Poland),USA,"['Action', 'Adventure']",3.7
594,The Capture,2018 (USA),USA,['Sci-Fi'],3.7
595,The Hatred,29 November 2017 (Indonesia),USA,['Horror'],3.7
596,Event Zero,April 2017 (Australia),Australia,"['Action', 'Drama']",3.7
597,High Heel Homicide,21 April 2017 (USA),USA,[],3.7
598,Hostage X,2017 (USA),,[],3.7
599,Botoks,29 September 2017 (Poland),Poland,"['Action', 'Drama']",3.7
600,Travis,10 May 2016 (USA),USA,"['Horror', 'Sci-Fi']",3.8
601,Wind Walkers,16 October 2015 (USA),USA,"['Action', 'Horror']",3.8
602,House of Dust,24 May 2013 (Japan),USA,['Horror'],3.8
603,The Occupants,13 January 2014 (USA),USA,['Horror'],3.8
604,AWOL-72,25 September 2015 (USA),USA,['Action'],3.8
605,Gangs of Tooting Broadway,4 February 2013 (UK),UK,"['Action', 'Crime']",3.8
606,Treasure Chest of Horrors II,23 April 2013 (USA),USA,"['Comedy', 'Horror']",3.8
607,The Devil's in the Details,12 March 2013 (USA),USA,[],3.8
608,The Thing on the Doorstep,2014 (USA),USA,"['Horror', 'Mystery']",3.8
609,Gutshot Straight,2 December 2014 (USA),USA,['Crime'],3.8
610,ISRA 88,7 February 2017 (USA),USA,"['Adventure', 'Mystery']",3.8
611,The Canyons,2 August 2013 (USA),USA,['Drama'],3.8
612,Beneath,3 May 2013 (USA),USA,['Horror'],3.8
613,Legendary,1 January 2014 (China),UK,"['Action', 'Adventure']",3.8
614,Captive,14 May 2013 (USA),Canada,['Action'],3.8
615,Way of the Wicked,30 April 2014 (China),USA,['Fantasy'],3.8
616,Something Good: The Mercury Factor,7 November 2013 (Italy),Italy,[],3.8
617,The Impaler,31 October 2013 (USA),USA,"['Action', 'Horror']",3.8
618,A Cry from Within,3 April 2014 (USA),USA,"['Horror', 'Mystery']",3.8
619,Escape from Babylon,Thriller,Trinidad and Tobago,['Action'],3.8
620,Vennlige mennesker,14 May 2013 (Norway),Norway,[],3.8
621,Dark Tarot,1 August 2014 (USA),USA,[],3.8
622,Radio,8 March 2013 (India),India,[],3.8
623,Death Valley,20 October 2015 (USA),USA,"['Crime', 'Drama']",3.8
624,City of Dead Men,15 November 2014 (USA),USA,['Horror'],3.8
625,Throwback,2014 (Australia),Australia,"['Action', 'Adventure']",3.8
626,Nero infinito,23 May 2013 (Italy),Italy,[],3.8
627,Hacker's Game,25 March 2015 (France),France,"['Drama', 'Romance']",3.8
628,The Carrier,26 January 2017 (UK),UK,"['Action', 'Drama']",3.8
629,Lazarus Rising,Drama,USA,['Action'],3.8
630,Excess Flesh,13 March 2015 (USA),USA,['Drama'],3.8
631,Silent Retreat,12 January 2016 (USA),USA,"['Horror', 'Mystery']",3.8
632,Psympatico,Thriller,USA,['Drama'],3.8
633,Everglades,2016 (USA),USA,[],3.8
634,Black Road,28 January 2016 (USA),USA,['Sci-Fi'],3.8
635,Mr. X,17 April 2015 (India),India,"['Action', 'Crime']",3.8
636,Ice Cream,12 July 2014 (India),India,['Horror'],3.8
637,The Offering,6 May 2016 (USA),Singapore,"['Drama', 'Horror']",3.8
638,Braxton,3 July 2017 (UK),UK,"['Horror', 'Mystery']",3.8
639,The Honor Farm,10 March 2017 (USA),USA,[],3.8
640,Lycan,4 August 2017 (USA),USA,['Horror'],3.8
641,North v South,16 October 2015 (UK),UK,[],3.8
642,Robot World,4 December 2015 (USA),UK,['Sci-Fi'],3.8
643,Ice Cream 2,21 November 2014 (India),,['Horror'],3.8
644,Scathing,15 November 2016 (USA),USA,['Horror'],3.8
645,Huanhun Zhi Mishi Mangu,26 December 2014 (China),China,['Horror'],3.8
646,Good Bad & Ugly,13 December 2013 (India),India,['Drama'],3.8
647,Ostzone,27 August 2016 (Germany),Germany,['Horror'],3.8
648,Armed Response,9 August 2017 (Philippines),USA,"['Action', 'Horror']",3.8
649,Onnam Loka Mahayudham,6 March 2015 (India),India,[],3.8
650,Lyst,21 April 2017 (Norway),Norway,"['Horror', 'Mystery']",3.8
651,Darkweb,8 March 2016 (USA),USA,['Action'],3.8
652,Silver Woods,12 September 2017 (USA),USA,['Mystery'],3.8
653,Hellcat's Revenge,1 March 2017 (USA),USA,"['Action', 'Crime']",3.8
654,Carnivore: Werewolf of London,30 July 2018 (UK),UK,['Horror'],3.8
655,Gremlin,11 January 2017 (Philippines),USA,['Horror'],3.8
656,Followers,10 July 2017 (UK),USA,[],3.8
657,Deadly Expose,17 October 2017 (USA),USA,[],3.8
658,Safe,10 June 2017 (Netherlands),Netherlands,[],3.8
659,Bloody Murder,15 February 2017 (USA),USA,[],3.8
660,The Avatar Project,26 May 2017 (USA),Italy,[],3.8
661,Karam Al King,16 August 2015 (Egypt),Egypt,[],3.8
662,Simple Creature,25 July 2017 (USA),USA,['Sci-Fi'],3.9
663,The Oatmeal Man,19 October 2014 (USA),USA,"['Comedy', 'Horror']",3.9
664,Treehouse,25 June 2015 (South Korea),UK,"['Horror', 'Mystery']",3.9
665,Kamp,23 April 2013 (Turkey),Turkey,"['Action', 'Drama']",3.9
666,Roadside,14 April 2015 (USA),USA,"['Drama', 'Horror']",3.9
667,Porodica,26 December 2015 (Serbia),Serbia,[],3.9
668,Donors,2 February 2016 (USA),USA,[],3.9
669,To Hell with a Bullet,17 August 2013 (USA),USA,"['Drama', 'Horror']",3.9
670,End of a Gun,23 September 2016 (USA),USA,"['Action', 'Crime']",3.9
671,The Control Group,22 October 2014 (USA),USA,"['Action', 'Horror']",3.9
672,The Contractor,10 September 2013 (USA),USA,['Crime'],3.9
673,Dysmorphia,2014 (USA),USA,"['Comedy', 'Horror']",3.9
674,The Disappointments Room,9 September 2016 (USA),USA,"['Drama', 'Horror']",3.9
675,Blood Soaked,12 October 2013 (USA),USA,['Horror'],3.9
676,Criticsized,13 December 2016 (USA),USA,"['Action', 'Crime']",3.9
677,Dead Within,9 September 2014 (USA),USA,"['Drama', 'Horror']",3.9
678,Camp Dread,19 May 2014 (UK),USA,"['Horror', 'Mystery']",3.9
679,The Shadow of Bigfoot,1 January 2013 (UK),UK,[],3.9
680,Bez doteku,28 March 2013 (Czech Republic),Czech Republic,['Drama'],3.9
681,A Shameless Revenge,14 February 2013 (USA),USA,[],3.9
682,The Shadow Behind You,14 October 2015 (USA),USA,"['Crime', 'Mystery']",3.9
683,Mary Loss of Soul,29 October 2015 (USA),USA,['Horror'],3.9
684,Gabrielle,1 May 2014 (Germany),USA,['Drama'],3.9
685,All Hallows Eve: October 30th,16 June 2015 (USA),Canada,['Horror'],3.9
686,NinetyTwo,15 February 2015 (Germany),Germany,"['Action', 'Adventure']",3.9
687,Jithan 2,8 April 2016 (India),India,[],3.9
688,The Hollow One,July 2017 (USA),USA,"['Horror', 'Sci-Fi']",3.9
689,Geethanjali,10 November 2013 (India),India,[],3.9
690,The Fear of Darkness,17 November 2016 (Russia),Australia,['Horror'],3.9
691,Your Move,1 December 2017 (France),USA,"['Crime', 'Drama']",3.9
692,Kill Kane,18 January 2016 (UK),UK,['Crime'],3.9
693,El Psiquiatra,29 July 2014 (Venezuela),Venezuela,[],3.9
694,House of Afflictions,6 April 2017 (UK),UK,['Horror'],3.9
695,Erasmus,2016 (Spain),Argentina,"['Crime', 'Horror']",3.9
696,Feast of the Body,25 October 2016 (USA),USA,['Drama'],3.9
697,Asomatous,24 October 2017 (USA),USA,[],3.9
698,Hallows Eve,August 2016 (UK),UK,['Horror'],3.9
699,ClownTown,1 March 2018 (UK),USA,['Horror'],3.9
700,The Body Tree,13 November 2017 (USA),Russia,['Horror'],3.9
701,The Summoning,10 January 2017 (Canada),,"['Drama', 'Mystery']",3.9
702,Better Criminal,3 October 2016 (Turkey),USA,['Action'],3.9
703,Room: The Mystery,13 March 2015 (India),India,[],3.9
704,Bie you dong ji,17 September 2015 (China),China,[],3.9
705,Cartels,7 July 2017 (USA),USA,"['Action', 'Crime']",3.9
706,Axis,29 September 2017 (USA),USA,['Drama'],3.9
707,Skinford,March 2017 (Australia),Australia,"['Action', 'Adventure']",3.9
708,Maskoun,Thriller,Egypt,[],3.9
709,Red Net,Thriller,Italy,[],3.9
710,Valley of Ditches,21 March 2017 (USA),USA,"['Crime', 'Drama']",3.9
711,Connected Killer,March 2016 (USA),USA,"['Drama', 'Horror']",3.9
712,Bayou Ghost Story,18 April 2017 (USA),USA,"['Drama', 'Horror']",3.9
713,Where the Skin Lies,26 August 2017 (UK),UK,['Horror'],3.9
714,Net I Die,1 February 2018 (Hong Kong),Thailand,['Horror'],3.9
715,Pussy Kills,15 August 2017 (USA),USA,[],3.9
716,Bigfoot,7 November 2017 (USA),USA,['Horror'],4.0
717,Jeepers Creepers 3,2 November 2017 (Mexico),USA,"['Action', 'Horror']",4.0
718,The Haunting of Pearson Place,2 February 2015 (USA),USA,['Horror'],4.0
719,Martyrs,22 January 2016 (USA),USA,"['Drama', 'Horror']",4.0
720,Stripped,14 May 2013 (USA),USA,"['Comedy', 'Horror']",4.0
721,Dragon Day,28 October 2014 (USA),USA,"['Drama', 'Sci-Fi']",4.0
722,Bedlam,14 April 2015 (USA),Australia,[],4.0
723,A Resurrection,22 March 2013 (USA),USA,['Horror'],4.0
724,The Eve,24 April 2015 (USA),USA,['Horror'],4.0
725,Altergeist,7 November 2014 (USA),USA,"['Horror', 'Sci-Fi']",4.0
726,The Last Exorcism Part II,9 May 2013 (Hong Kong),France,"['Drama', 'Horror']",4.0
727,Alicia's Dream,22 September 2017 (Mexico),USA,"['Drama', 'Horror']",4.0
728,Can't Take It Back,26 October 2017 (USA),USA,"['Horror', 'Sci-Fi']",4.0
729,Confine,1 July 2013 (UK),UK,[],4.0
730,Betrayal,3 April 2015 (USA),USA,"['Action', 'Adventure']",4.0
731,Shallow Creek Cult,18 August 2013 (USA),USA,"['Action', 'Horror']",4.0
732,AB Negative,26 October 2015 (UK),UK,['Crime'],4.0
733,Bullets for Jesus,7 July 2015 (USA),USA,"['Action', 'Adventure']",4.0
734,The Hideout,1 May 2014 (USA),USA,"['Action', 'Horror']",4.0
735,The Jungle,2013 (Australia),Australia,['Horror'],4.0
736,Home,March 2016 (USA),USA,"['Drama', 'Horror']",4.0
737,Jake's Road,23 September 2017 (USA),USA,"['Action', 'Horror']",4.0
738,The Mark: Redemption,26 March 2013 (Netherlands),USA,"['Action', 'Fantasy']",4.0
739,Don't Go to the Reunion,9 August 2013 (USA),USA,"['Horror', 'Mystery']",4.0
740,AfterDeath,19 October 2015 (UK),UK,"['Horror', 'Mystery']",4.0
741,2 Bedroom 1 Bath,5 September 2014 (USA),USA,"['Horror', 'Mystery']",4.0
742,Phantom of the Woods,30 June 2013 (USA),USA,"['Drama', 'Horror']",4.0
743,Bite,20 September 2016 (USA),UK,"['Comedy', 'Crime']",4.0
744,The Hatching,26 September 2017 (UK),UK,"['Action', 'Comedy']",4.0
745,Ancient Demon Succubi,14 February 2014 (USA),UK,['Horror'],4.0
