,title,date,country,genre,rate
1641,Akhlaa El-Abid,29 March 2017 (Egypt),Egypt,['Crime'],3.8
1645,The Contractor,10 September 2013 (USA),USA,['Crime'],3.9
1647,Alleged Gangster,1 January 2013 (USA),USA,['Crime'],3.9
1649,Goo waat zai: Gong woo sun dit jui,10 January 2013 (Hong Kong),Hong Kong,['Crime'],3.9
1650,Annunciation to a Third Milennium Citizen,9 October 2013 (Iran),Iran,['Crime'],3.9
1651,The Shadow Behind You,14 October 2015 (USA),USA,"['Crime', 'Mystery']",3.9
1652,Your Move,1 December 2017 (France),USA,"['Crime', 'Drama']",3.9
1653,Kill Kane,18 January 2016 (UK),UK,['Crime'],3.9
1654,Erasmus,2016 (Spain),Argentina,"['Crime', 'Horror']",3.9
1655,?ilek,19 September 2014 (Turkey),Turkey,['Crime'],3.9
1658,Valley of Ditches,21 March 2017 (USA),USA,"['Crime', 'Drama']",3.9
1663,AB Negative,26 October 2015 (UK),UK,['Crime'],4
1665,Paapi - Ek Satya Katha,11 October 2013 (India),India,['Crime'],4
1666,Caught on Tape,5 February 2013 (USA),USA,['Crime'],4
1667,Apparition of Evil,7 October 2014 (USA),UK,"['Crime', 'Horror']",4
1668,As Night Comes,14 November 2014 (USA),USA,['Crime'],4
1672,Stomping Ground,February 2016 (USA),USA,"['Crime', 'Drama']",4
1682,Hallucination,20 June 2016 (UK),UK,['Crime'],4
1683,title,date,country,genre,rate
1684,Ry?sei,16 November 2013 (Japan),Japan,['Drama'],1
1685,Hatsukoi,30 September 2013 (Canada),Japan,[],1
1686,Bye Bye Marrano,8 July 2013 (Japan),Japan,[],1
1687,Tysyacha,Thriller,Russia,[],1
1689,The Tokyo Wind Orchestra,2016 (Japan),Japan,[],1
1690,A no dentou,1 March 2014 (Japan),Japan,[],1
1691,Suguru hi no yamaneko,19 September 2015 (Japan),Japan,[],1
1694,Lulu,Drama,USA,[],1
1695,Bloody Massacre,4 July 2016 (Russia),Russia,"['Drama', 'Horror']",1
1697,Ya vas vsyekh ub'yu,6 December 2016 (Russia),Russia,"['Drama', 'Horror']",1
1698,Who Killed Red,October 2017 (USA),USA,"['Drama', 'Horror']",1
1699,Nakhodka interneta,20 September 2017 (Russia),Ukraine,[],1
1700,Kanagawa geijutsu daigaku eizou gakka kenkyuushitsu,16 July 2013 (Japan),Japan,[],1.1
1701,Tokyo no hi,31 October 2015 (Japan),Japan,[],1.1
1703,Vozmezdiye,27 September 2016 (Russia),Russia,"['Drama', 'Horror']",1.1
1705,Homesick,10 August 2013 (Japan),Japan,[],1.2
1706,Elment az ?sz?d,22 May 2013 (Hungary),Hungary,[],1.2
1708,Neznakomka,4 August 2016 (Russia),Russia,"['Drama', 'Horror']",1.2
1710,Vosstavshiy iz myortvykh,17 October 2016 (Russia),Russia,"['Drama', 'Horror']",1.2
1712,Intrinsic Leverage,1 August 2016 (USA),USA,[],1.3
1713,Krolik Black,2 August 2016 (Russia),Russia,"['Drama', 'Horror']",1.3
1714,Smolensk,9 September 2016 (Poland),Poland,['Drama'],1.3
1715,Tumors 2,11 June 2013 (Russia),Russia,"['Drama', 'Horror']",1.3
1716,Fifty Fifty Ball,Romance,UK,[],1.4
1717,Right Here Right Now,9 March 2014 (Japan),Japan,[],1.4
1718,Bloody Forest,5 July 2016 (Russia),Russia,"['Drama', 'Horror']",1.4
1719,Howa Fi Keda,2 January 2014 (Kuwait),Egypt,[],1.5
1720,Cenere,10 December 2015 (Italy),Italy,[],1.5
1721,Terminal,7 November 2015 (Japan),Japan,[],1.5
1722,The Lock In,9 January 2014 (USA),USA,['Drama'],1.5
1726,De overgave,21 August 2014 (Netherlands),Netherlands,[],1.6
1730,Dawn/Spring,9 May 2014 (Taiwan),Taiwan,[],1.7
1733,My Many Sons,2016 (USA),USA,[],1.8
1734,2025,8 December 2015 (UK),UK,[],1.8
1736,Cries of the Unborn,2017 (USA),USA,[],1.8
1737,The Hidden Talent,16 March 2016 (USA),USA,['Drama'],1.8
1740,Opasnost' ryadom,29 November 2016 (Russia),Russia,"['Drama', 'Horror']",1.8
1745,90210 Shark Attack,1 October 2014 (USA),USA,"['Drama', 'Horror']",1.9
1749,3 Kadin 3 Kader,27 September 2013 (Turkey),Turkey,[],2
1750,Apio Verde,July 2013 (Chile),Chile,"['Drama', 'Horror']",2
1751,Lone Walker,13 May 2013 (UK),UK,['Drama'],2
1752,Amparo,12 March 2013 (Brazil),Brazil,[],2
1753,The Beast in Heat,Thriller,USA,['Drama'],2
1755,Tian ma,Drama,Macao,[],2
1758,Super Model,27 September 2013 (India),India,"['Drama', 'Mystery']",2.1
1761,Voiceless,2015 (USA),USA,['Drama'],2.1
1762,United Passions,19 June 2014 (Serbia),France,"['Drama', 'History']",2.1
1764,Kissproof World,23 October 2014 (Canada),Canada,[],2.1
1765,To moram,28 February 2014 (Serbia),Serbia,[],2.1
1766,"Irina, la mallette rouge",3 September 2014 (France),France,[],2.1
1768,2045 Carnival Folklore,July 2015 (Japan),Japan,"['Drama', 'Music']",2.1
1769,Misshi to bannin,22 July 2017 (Japan),Japan,[],2.1
1772,A Love That Hurts,26 September 2013 (USA),USA,['Drama'],2.2
1773,Consideration,26 May 2015 (USA),USA,['Drama'],2.2
1775,Paranormal Extremes: Text Messages from the Dead,1 May 2015 (USA),USA,['Drama'],2.2
1776,59,3 November 2015 (UK),UK,"['Drama', 'Music']",2.2
1777,Namaste Bali,27 February 2015 (India),India,[],2.2
1779,B.A. Pass 2,15 September 2017 (India),India,[],2.2
1780,Amnesiac,1 March 2013 (UK),UK,"['Drama', 'Horror']",2.3
1783,Jens Munk: NordvestXpeditionen,21 May 2015 (Denmark),Denmark,[],2.3
1784,Nothing Without GOD,17 May 2016 (USA),USA,[],2.3
1785,The Other Side of the Mirror,3 May 2016 (USA),USA,"['Drama', 'Fantasy']",2.4
1786,Cheery Point,26 March 2013 (USA),USA,['Drama'],2.4
1788,Territory 8,1 May 2013 (USA),USA,"['Drama', 'Sci-Fi']",2.4
1790,Look 4 Them,1 December 2014 (Germany),Germany,[],2.4
1791,Kidnapped in Romania,2 April 2016 (USA),Romania,[],2.4
1794,Thinkal Muthal Velli Vare,12 June 2015 (India),India,[],2.4
1795,Da bian ju zhi meng hui Jia Wu,1 September 2015 (China),China,[],2.4
1799,"Duarte, traici¨®n y gloria",26 January 2014 (Dominican Republic),Dominican Republic,['Drama'],2.5
1800,My Refuge,9 September 2013 (USA),USA,[],2.5
1802,Voodoo Possession,14 January 2014 (USA),USA,"['Drama', 'Horror']",2.5
1803,Pour que plus jamais,19 March 2014 (Canada),Canada,[],2.5
1804,The Dirty MMS,2 May 2014 (India),India,[],2.5
1806,Honour Killing,27 February 2015 (UK),UK,['Drama'],2.5
1807,Sashimi,24 April 2015 (Taiwan),Taiwan,[],2.5
1808,Fractured,17 April 2015 (USA),USA,"['Drama', 'Horror']",2.6
1809,The Merchant,3 March 2013 (USA),UK,"['Drama', 'Horror']",2.6
1811,Totale Stille,2013 (Germany),Germany,[],2.6
1812,Gu dao jing hun 2,26 January 2013 (China),China,"['Drama', 'Fantasy']",2.6
1814,The Messenger's Box,1 November 2015 (USA),USA,[],2.6
1815,Learning Hebrew (A Gothsploitation Movie),13 June 2013 (UK),UK,[],2.6
1816,Dirty Politics,6 March 2015 (India),India,[],2.6
1818,Sir C. P.,15 May 2015 (India),India,[],2.6
1820,Murder on the Cape,31 August 2017 (USA),USA,[],2.6
1821,Golub - poslannik nebes,1 December 2015 (Russia),Russia,[],2.6
1822,Love Is Love,8 December 2017 (USA),USA,[],2.6
1823,Sinsiran: Yasak ask,26 May 2017 (Turkey),Turkey,"['Drama', 'Horror']",2.6
1824,Kiss and Kill,8 August 2017 (USA),USA,"['Drama', 'Mystery']",2.6
1825,Gece qonagi 2,2 October 2017 (Azerbaijan),Azerbaijan,[],2.6
1826,Alienate,5 May 2017 (USA),USA,"['Drama', 'Horror']",2.7
1827,S.E.R.P.,17 December 2013 (USA),USA,[],2.7
1830,Breakdown Lane,5 January 2017 (USA),Canada,['Drama'],2.7
1831,Yaariyan,10 January 2014 (India),India,['Drama'],2.7
1832,Artifice: Loose Fellowship and Partners,3 March 2017 (USA),USA,[],2.7
1833,Xiao shi dai 3: Ci jin shi dai,17 July 2014 (China),China,['Drama'],2.7
1834,Il Bacio Azzurro,20 April 2015 (Italy),Italy,[],2.7
1836,Deadly Voltage,15 January 2016 (UK),Canada,['Drama'],2.7
1837,Queer,1 March 2015 (Canada),Canada,[],2.7
1838,Kamara Kattu,22 May 2015 (India),India,"['Drama', 'Romance']",2.7
1839,In sib ham baraye to,2015 (Iran),Iran,[],2.7
1840,Shinkir? no fune,30 January 2016 (Japan),Japan,[],2.7
1841,Xiao shi dai 4: Ling hun jin tou,9 July 2015 (China),China,['Drama'],2.7
1842,#Enough,11 December 2015 (USA),USA,[],2.7
1845,Bad Seeds,14 September 2013 (USA),USA,[],2.8
1846,Perfidia,2 October 2014 (Mexico),Chile,"['Drama', 'Fantasy']",2.8
1847,Onus,26 December 2016 (UK),UK,"['Drama', 'Mystery']",2.8
1848,Mumbai 125 KM 3D,17 October 2014 (India),India,"['Drama', 'Horror']",2.8
1849,Corpus Christi,16 August 2013 (Venezuela),Venezuela,[],2.8
1851,Gramps Goes to College,2014 (USA),USA,[],2.8
1853,The Monster,2015 (Iran),Iran,['Drama'],2.8
1854,Bad Girl,1 December 2016 (USA),USA,['Drama'],2.8
1855,Mumbai Can Dance Saalaa,2 January 2015 (India),India,[],2.8
1856,Cupid's Guillotine,14 February 2017 (USA),USA,"['Drama', 'Mystery']",2.8
1858,Rio,2017 (USA),USA,[],2.8
1859,Julie 2,24 November 2017 (India),India,['Drama'],2.8
1861,Toxin,30 January 2015 (USA),USA,"['Drama', 'Horror']",2.9
1862,Jonah Lives,18 September 2015 (USA),USA,"['Drama', 'Horror']",2.9
1863,Lake Noir,24 March 2015 (USA),USA,['Drama'],2.9
1864,24 Hour Love,19 March 2013 (USA),USA,[],2.9
1868,Bukimi na mono no hada ni sawaru,1 March 2014 (Japan),Japan,[],2.9
1869,Nadodi Mannan,21 November 2013 (Kuwait),India,[],2.9
1870,Essex Vendetta,9 May 2016 (UK),UK,[],2.9
1871,Olipporu,23 August 2013 (India),India,['Drama'],2.9
1872,DOTA: Nakakabaliw,9 April 2014 (Philippines),Philippines,[],2.9
1873,The Losers,9 May 2014 (Taiwan),Taiwan,[],2.9
1875,Anger of the Dead,8 January 2016 (USA),Italy,['Drama'],2.9
1876,M.... Matric Pass,19 September 2014 (India),India,['Drama'],2.9
1878,Beiimaan Love,14 October 2016 (India),India,"['Drama', 'Romance']",2.9
1879,Giti's Problem,23 November 2016 (Iran),Iran,[],2.9
1880,Unfinished Lights,31 January 2017 (Iran),Iran,"['Drama', 'Mystery']",2.9
1881,Proklyataya,6 December 2016 (USA),Russia,"['Drama', 'Horror']",2.9
1882,Inayathalam,19 May 2017 (India),India,[],2.9
1884,Bhairav,28 August 2015 (Nepal),Nepal,[],2.9
1888,Implanted,6 December 2013 (USA),USA,"['Drama', 'Mystery']",3
1891,Fragmented Truth,9 November 2014 (UK),USA,[],3
1892,Ladies Nice,2 April 2013 (Mexico),Mexico,[],3
1893,Xiao shi dai,27 June 2013 (China),China,['Drama'],3
1894,#Horror,20 November 2015 (USA),USA,"['Drama', 'Horror']",3
1895,The Purgation,2 April 2015 (USA),USA,"['Drama', 'Horror']",3
1896,Sisters of the Plague,2016 (USA),USA,"['Drama', 'Horror']",3
1897,Tudo Que Deus Criou,19 February 2015 (Brazil),Brazil,[],3
1898,SOS: Secrets of Sex Chapter 3,2014 (India),India,[],3
1899,Kanthari,19 June 2015 (India),India,[],3
1900,Urban Turban,2014 (New Zealand),Fiji,[],3
1903,Stolen Virginity,31 August 2016 (USA),USA,['Drama'],3
1904,Open All Night,12 September 2016 (UK),UK,[],3
1905,Pluie de sueur,1 November 2017 (Morocco),Morocco,[],3
1906,Tajemstv¨ª pouze sluzebn¨ª,24 May 2016 (Czech Republic),Czech Republic,[],3
1907,Minimolude Achhan,28 February 2014 (India),India,['Drama'],3
1909,Milwood,October 2013 (USA),USA,"['Drama', 'Horror']",3.1
1911,Dark by Noon,6 May 2013 (UK),Ireland,"['Drama', 'Sci-Fi']",3.1
1915,The Other Side,25 October 2014 (USA),USA,"['Drama', 'Horror']",3.1
1919,The Vein Within,28 December 2013 (Ireland),Ireland,[],3.1
1920,Praise the Lord,20 March 2014 (India),India,[],3.1
1922,Infernal,10 April 2015 (USA),USA,"['Drama', 'Horror']",3.1
1923,Touring Talkies,30 January 2015 (India),India,['Drama'],3.1
1924,Uncle Buddy,11 August 2014 (USA),USA,[],3.1
1925,Breaking Point,11 May 2017 (USA),USA,['Drama'],3.1
1926,Melancholy,17 June 2017 (Iran),Iran,"['Drama', 'Mystery']",3.1
1927,Khakestar & Barf,8 January 2016 (Iran),Iran,[],3.1
1928,Guided by the Word,May 2017 (USA),USA,[],3.1
1929,Dance Dance,16 June 2017 (India),India,[],3.1
1930,Chi qing nan zi han,18 August 2017 (Taiwan),Taiwan,['Drama'],3.1
1932,Of Silence,14 January 2014 (USA),USA,"['Drama', 'Horror']",3.2
1934,Crimson Winter,27 October 2013 (UK),USA,['Drama'],3.2
1936,Lost for Words,1 July 2015 (France),Hong Kong,['Drama'],3.2
1937,Kick,9 January 2015 (USA),UK,"['Drama', 'Horror']",3.2
1938,A Crack in Everything,25 January 2017 (USA),USA,[],3.2
1939,Holed-Up,5 January 2017 (USA),USA,[],3.2
1940,Nasha,26 July 2013 (India),India,['Drama'],3.2
1941,Accidental Activist,2 January 2013 (USA),USA,[],3.2
1942,Pithavum Kanyakayum,4 October 2013 (India),India,[],3.2
1943,Quinto Piso,2014 (USA),USA,[],3.2
1944,Salaam Kashmier,13 February 2014 (India),India,[],3.2
1946,Xingdong daihao: Sun Zongshan,20 November 2014 (Hong Kong),Taiwan,[],3.2
1947,Sanam Re,12 February 2016 (India),India,['Drama'],3.2
1948,The Man in the Shadows,31 October 2017 (USA),Canada,"['Drama', 'Horror']",3.2
1950,The Lady,8 October 2014 (Italy),Italy,[],3.2
1952,Almost Home,6 October 2015 (USA),USA,[],3.2
1953,New World Order,February 2015 (Italy),Italy,"['Action', 'Crime']",3.2
1954,Dark Passions of a Sexual Serial Killer,23 April 2013 (USA),UK,[],3.2
1955,Lokha Samastha,3 July 2015 (India),India,[],3.2
1958,One Night Stand,6 May 2016 (India),India,['Drama'],3.2
1959,Mu xue mi cheng,18 September 2015 (China),China,[],3.2
1960,Burn Your Name,Romance,Canada,[],3.2
1961,"Unfinished Book, Unfinished Love",1 October 2016 (Japan),Japan,[],3.2
1962,Yamato (Kariforunia),8 October 2016 (Canada),Japan,"['Drama', 'Family']",3.2
1963,Ottakolam,23 September 2016 (India),India,[],3.2
1964,A Thin Place,4 December 2017 (UK),UK,[],3.2
1965,Ghost Shark 2: Urban Jaws,27 June 2015 (New Zealand),New Zealand,"['Drama', 'Fantasy']",3.3
1968,Wasteland,30 October 2015 (Hong Kong),UK,['Drama'],3.3
1969,Hollywood Mouth 2,Drama,USA,[],3.3
1970,Isabel,9 May 2013 (Czech Republic),Czech Republic,"['Drama', 'Fantasy']",3.3
1972,Xiao shi dai 2: Qing mu shi dai,10 September 2013 (Hong Kong),China,['Drama'],3.3
1973,Tanda Putera,29 August 2013 (Malaysia),Malaysia,['Drama'],3.3
1975,The Attachment,3 June 2016 (USA),UK,['Drama'],3.3
1976,Eva Braun,9 February 2015 (UK),Italy,[],3.3
1977,Revenge of the Lost,21 June 2017 (UK),USA,"['Drama', 'Horror']",3.3
1978,Muska,25 July 2014 (Turkey),Turkey,"['Drama', 'Horror']",3.3
1979,Ayla,21 September 2017 (Sweden),USA,"['Drama', 'Fantasy']",3.3
1980,Madame Courage,20 May 2015 (France),Algeria,[],3.3
1981,The Burden of My Company,Drama,USA,[],3.3
1982,We Are Monsters,May 2015 (Spain),Sweden,"['Drama', 'Horror']",3.3
1984,The Surveyor,20 June 2017 (USA),Canada,[],3.3
1985,G: Lost in Frankfurt,11 June 2015 (Germany),Germany,[],3.3
1986,My Side Piece,4 March 2016 (USA),USA,[],3.3
1987,Acha Dhin,18 July 2015 (India),India,[],3.3
1989,La noche de Iguala,16 October 2015 (Mexico),Mexico,[],3.3
1990,Miracle Man,8 November 2013 (USA),USA,[],3.3
1994,Homeward Bound: Sulla strada di casa,21 April 2016 (Austria),Italy,[],3.3
1995,Elli Ekhtasho Mato,20 April 2016 (Egypt),Egypt,[],3.3
1997,Roofied,11 November 2017 (UK),UK,['Drama'],3.3
1998,The Republic,4 July 2017 (USA),USA,[],3.3
1999,Reakcja lancuchowa,8 December 2017 (Poland),Poland,[],3.3
2000,Loon,31 October 2017 (UK),UK,[],3.3
2001,Chahar Esfahani dar Baghdad,28 December 2016 (Iran),Iran,"['Comedy', 'Drama']",3.3
2002,Vacant House,2016 (USA),USA,"['Drama', 'Horror']",3.4
2006,Faro Sin Isla,24 November 2014 (Spain),Costa Rica,[],3.4
2007,Backgammon,11 March 2016 (USA),Mexico,['Drama'],3.4
2009,Abby in the Summer,6 May 2014 (USA),USA,['Drama'],3.4
2010,Tumbleweed: A True Story,2014 (USA),USA,[],3.4
2011,Girl in Woods,3 June 2016 (USA),USA,"['Drama', 'Horror']",3.4
2012,Copiii: The 1st Entry,18 June 2014 (Philippines),USA,"['Drama', 'Fantasy']",3.4
2013,Kutteem Kolum,30 March 2013 (India),India,[],3.4
2014,"A.D.N., l'ame de la terre",10 September 2014 (France),France,"['Drama', 'Fantasy']",3.4
2015,Ingloda: The Possession Within,25 August 2013 (USA),USA,"['Drama', 'Horror']",3.4
2018,The Thin Man,5 June 2015 (Australia),Australia,"['Drama', 'Horror']",3.4
2019,Branded,15 September 2017 (USA),USA,"['Drama', 'Mystery']",3.4
2020,Flay,2017 (USA),USA,"['Drama', 'Fantasy']",3.4
2021,Ladies Buchonas,2013 (Mexico),Mexico,[],3.4
2022,Book of Choices,7 June 2017 (USA),USA,[],3.4
2023,El-Mahragan,3 April 2014 (Kuwait),Egypt,[],3.4
2027,40 Nights,7 June 2016 (USA),USA,[],3.4
2029,Cedonia Avenue,27 April 2015 (USA),USA,[],3.4
2030,Jiang cuo jiu cuo,5 March 2015 (China),China,[],3.4
2031,Brutal Colors,23 June 2015 (USA),USA,"['Drama', 'Horror']",3.4
2033,Shi jian dou qu na le,7 August 2015 (China),China,['Drama'],3.4
2034,Dolanma,4 December 2015 (Turkey),Turkey,[],3.4
2035,Before Anything You Say,2016 (Canada),Canada,[],3.4
2038,Esik,7 July 2016 (Czech Republic),Turkey,[],3.4
2042,Take Me to the Moon,7 December 2017 (Hong Kong),Taiwan,['Drama'],3.4
2043,Nee Enna Maayam Seithai,14 July 2017 (India),India,[],3.4
2044,Faith of Our Fathers,1 July 2015 (USA),USA,[],3.5
2046,Devotion,December 2013 (USA),USA,['Drama'],3.5
2047,Piercing Brightness,June 2013 (UK),UK,['Drama'],3.5
2048,Hostage,3 September 2013 (USA),USA,"['Drama', 'Horror']",3.5
2050,Rajjo,15 November 2013 (India),India,['Drama'],3.5
2051,The Mourning,20 April 2015 (Netherlands),USA,"['Drama', 'Mystery']",3.5
2053,The Channel,18 March 2016 (USA),USA,"['Drama', 'Horror']",3.5
2056,Sacrament,7 July 2014 (USA),USA,"['Drama', 'Horror']",3.5
2058,SIM: Sorry I'm Mad,19 April 2013 (India),India,[],3.5
2059,Frankenstein's Monster,3 October 2014 (USA),USA,"['Drama', 'History']",3.5
2060,Escape to Entrapment,January 2014 (USA),Australia,['Drama'],3.5
2065,Enero,13 February 2015 (Mexico),Mexico,[],3.5
2066,Metropole,14 May 2014 (Iran),Iran,[],3.5
2067,Qalb el-Asad,10 October 2013 (Kuwait),Egypt,[],3.5
2068,The UnMiracle,1 August 2017 (USA),USA,[],3.5
2069,The Christmas Colt,5 November 2013 (USA),USA,['Drama'],3.5
2070,Destinos,1 September 2014 (Colombia),Colombia,[],3.5
2071,The Unexpected Bar Mitzvah,26 July 2015 (USA),,[],3.5
2074,A Demon Within,12 January 2018 (USA),USA,"['Drama', 'Horror']",3.5
2075,The Divine Tragedies,3 October 2015 (USA),USA,"['Drama', 'Horror']",3.5
2076,"Burning, Burning",26 September 2015 (UK),Canada,"['Drama', 'Fantasy']",3.5
2077,Earthrise,Thriller,USA,['Drama'],3.5
2078,Courageous Love,14 February 2017 (USA),USA,['Drama'],3.5
2080,Bound,9 January 2015 (USA),USA,['Drama'],3.5
2084,The Spiritualist,27 September 2016 (UK),UK,"['Drama', 'Horror']",3.5
2087,The Emigrated Birds,27 January 2013 (Sweden),Sweden,[],3.5
2088,Tsunambee: The Wrath Cometh,2015 (USA),USA,['Drama'],3.5
2090,Kusina,9 November 2016 (Philippines),Philippines,[],3.5
2092,Road to Hell,1 February 2017 (USA),USA,[],3.5
2094,Extraordinary,7 September 2017 (USA),USA,[],3.5
2096,Voyangkor Sundor,4 August 2017 (Bangladesh),Bangladesh,[],3.5
2097,Cloudy,10 November 2017 (Taiwan),Taiwan,[],3.5
2099,Awakened,21 March 2014 (USA),USA,"['Drama', 'Mystery']",3.6
2102,The Red House,7 October 2014 (USA),USA,"['Drama', 'Horror']",3.6
2105,A Matter of Faith,1 May 2016 (UK),USA,[],3.6
2107,Thirty Nine,2016 (USA),USA,[],3.6
2108,Sidewalk Singer,20 April 2013 (USA),USA,[],3.6
2111,Split,18 March 2017 (USA),USA,['Drama'],3.6
2112,Die Innere Zone,31 July 2014 (Germany),Germany,['Drama'],3.6
2115,Elizabeth Bathory,Thriller,USA,['Drama'],3.6
2116,The Sin Seer,13 October 2015 (USA),USA,['Drama'],3.6
2117,Rouh's Beauty,3 April 2014 (Egypt),Egypt,[],3.6
2118,94 Feet,29 January 2016 (USA),USA,[],3.6
2121,Ava's Impossible Things,16 July 2016 (USA),USA,['Drama'],3.6
2122,Haiiro no karasu,21 March 2015 (Japan),Japan,[],3.6
2126,Walser,20 May 2016 (Poland),Poland,[],3.6
2127,Utopiayile Rajavu,27 August 2015 (India),India,[],3.6
2128,Sadie,23 February 2018 (Germany),UK,"['Drama', 'Fantasy']",3.6
2129,One Under the Sun,14 March 2017 (USA),USA,"['Drama', 'Mystery']",3.6
2131,Fantasma,29 November 2015 (Spain),Spain,[],3.6
2132,Beni sen anlat,20 February 2014 (Turkey),Turkey,[],3.6
2134,El khalbous,29 July 2015 (Egypt),Egypt,[],3.6
2135,Hymns,Romance,USA,['Drama'],3.6
2137,Historia Roja,4 March 2016 (Poland),Poland,"['Drama', 'History']",3.6
2139,Inheritance,2 June 2017 (USA),USA,"['Drama', 'Horror']",3.6
2140,Koppayile Kodumkattu,30 September 2016 (India),India,[],3.6
2143,Climax,23 August 2013 (India),India,['Drama'],3.6
2144,Z¨¢rtoszt¨¢ly,18 October 2014 (Hungary),Hungary,['Drama'],3.6
2145,Yarimdunya,9 April 2015 (Azerbaijan),Azerbaijan,[],3.6
2146,Elevator to Salvation,17 August 2015 (USA),USA,[],3.6
2149,Sierpniowe niebo. 63 dni chwaly,13 September 2013 (Poland),Poland,['Drama'],3.7
2150,Assumed Killer,1 November 2013 (USA),USA,"['Drama', 'Mystery']",3.7
2151,Gilgamesh,20 November 2014 (USA),USA,"['Drama', 'Fantasy']",3.7
2152,Consequence,1 August 2015 (UK),UK,[],3.7
2153,The Last Light,1 June 2014 (USA),USA,['Drama'],3.7
2154,Treachery,1 September 2014 (USA),USA,['Drama'],3.7
2155,Aatma,22 March 2013 (India),India,"['Drama', 'Horror']",3.7
2156,Sona Spa,22 March 2013 (India),India,"['Drama', 'Mystery']",3.7
2157,Julie,1 March 2013 (Sweden),Sweden,[],3.7
2158,Palmera,8 January 2013 (Argentina),Argentina,[],3.7
2159,St. Osmund's,May 2013 (USA),USA,"['Drama', 'Horror']",3.7
2161,Anna: Scream Queen Killer,September 2013 (USA),UK,['Drama'],3.7
2163,The Diplomat Hotel,4 September 2013 (Philippines),Philippines,"['Drama', 'Horror']",3.7
2164,Deadly Intent,11 April 2016 (UK),UK,"['Drama', 'Horror']",3.7
2165,Hypnagogic,2015 (USA),USA,"['Drama', 'Horror']",3.7
2170,Venial,14 April 2014 (USA),USA,"['Drama', 'Horror']",3.7
2171,The Shelter,28 August 2015 (UK),Canada,"['Drama', 'Horror']",3.7
2173,Masterless,30 September 2015 (USA),USA,['Drama'],3.7
2175,Ashbah,14 May 2014 (Iran),Iran,[],3.7
2179,"Looters, Tooters and Sawn-Off Shooters",22 September 2014 (UK),UK,[],3.7
2186,The Binding,2 August 2016 (USA),USA,"['Drama', 'Horror']",3.7
2187,Kirmizi,15 May 2015 (Turkey),Turkey,['Drama'],3.7
2188,Drink Me,27 April 2015 (UK),UK,['Drama'],3.7
2189,To Let Ambadi Talkies,23 May 2014 (India),India,[],3.7
2190,Njangalude Veettile Athidhikal,30 October 2014 (India),India,[],3.7
2194,Normal,5 December 2015 (Australia),USA,[],3.7
2198,In a Day,15 November 2015 (Egypt),Egypt,[],3.7
2199,Vacance,17 October 2013 (South Korea),South Korea,[],3.7
2201,Burnout,11 October 2017 (Morocco),Morocco,[],3.7
2203,The Enchanted Cottage,1 April 2016 (USA),USA,['Drama'],3.7
2204,Warmth,17 April 2016 (Taiwan),Taiwan,[],3.7
2207,Ji xian tiao zhan zhi huang jia bao zang,15 January 2016 (China),China,[],3.7
2209,Shinderera g¨ºmu,1 October 2016 (Japan),Japan,[],3.7
2211,Picture of Beauty,14 March 2017 (UK),UK,['Drama'],3.7
2214,Alleen Eline,4 October 2017 (Belgium),Belgium,[],3.7
2217,The Canyons,2 August 2013 (USA),USA,['Drama'],3.8
2218,Luna Park,12 February 2013 (USA),USA,[],3.8
2219,Deceptions of Love,19 May 2013 (USA),USA,[],3.8
2222,Fate to Love,Drama,Australia,[],3.8
2223,Cymbeline,13 March 2015 (USA),USA,[],3.8
2224,Hacker's Game,25 March 2015 (France),France,"['Drama', 'Romance']",3.8
2230,Excess Flesh,13 March 2015 (USA),USA,['Drama'],3.8
2233,Sins of a Call Girl,Drama,USA,[],3.8
2234,Psympatico,Thriller,USA,['Drama'],3.8
2235,Best Day Ever,9 December 2014 (USA),USA,['Drama'],3.8
2236,Girls for Sale,Drama,UK,[],3.8
2237,B'ella,7 July 2014 (Czech Republic),Malawi,['Drama'],3.8
2238,The Offering,6 May 2016 (USA),Singapore,"['Drama', 'Horror']",3.8
2239,Pottas Bomb,25 October 2013 (India),India,[],3.8
2241,Ask Sana Benzer,23 January 2015 (Turkey),Turkey,[],3.8
2242,Mesmerized,Sci-Fi,USA,['Drama'],3.8
2243,Chewing Gum,6 December 2013 (India),India,['Drama'],3.8
2244,Yola ?ikmak,5 June 2015 (Turkey),Turkey,[],3.8
2246,Run,1 December 2016 (USA),USA,[],3.8
2247,God's Club,18 December 2015 (USA),USA,[],3.8
2248,D'une pierre deux coups,20 April 2016 (France),France,[],3.8
2249,Good Bad & Ugly,13 December 2013 (India),India,['Drama'],3.8
2250,American Bad Boy,2 June 2015 (USA),USA,[],3.8
2252,The Summoning,10 January 2017 (Canada),,"['Drama', 'Mystery']",3.8
2253,Kalyanism,6 March 2015 (India),India,[],3.8
2255,A Closer Walk with Thee,28 February 2017 (USA),USA,['Drama'],3.8
2257,Inheritance,11 March 2017 (USA),USA,[],3.8
2258,The Seer,1 November 2016 (Canada),Canada,[],3.8
2259,Two Steps from Hope,20 May 2017 (USA),USA,[],3.8
2261,L'amour des hommes,28 February 2018 (France),France,[],3.8
2262,Charlotte,1 May 2017 (Australia),Australia,['Drama'],3.8
2263,Hoe kamelen leeuwen worden,13 July 2017 (France),Belgium,[],3.8
2264,The Last Verse,18 March 2017 (Taiwan),Taiwan,[],3.8
