,title,date,country,genre,rate
761,Tie the Knot,21 February 2017 (USA),USA,"['Comedy', 'Drama']",3.5
762,Sune p? bilsemester,25 December 2013 (Sweden),Sweden,['Comedy'],3.5
763,Dinosaur Island,December 2014 (Australia),Australia,"['Adventure', 'Family']",3.5
764,The Christmas Colt,5 November 2013 (USA),USA,['Drama'],3.5
765,The3Tails Movie: A Mermaid Adventure,1 August 2015 (USA),USA,[],3.5
766,A Christmas Eve Miracle,1 December 2015 (USA),USA,['Comedy'],3.5
767,Nessie & Me,14 July 2017 (USA),USA,['Adventure'],3.5
768,K?stebekgiller 2: G?lge'nin Tilsimi,22 January 2016 (Turkey),Turkey,"['Animation', 'Comedy']",3.5
769,Toque de lo Alto,5 May 2016 (Costa Rica),Costa Rica,"['Biography', 'Drama']",3.5
770,Ka-i: Geo-wool ho-su-eui jeon-seol,18 August 2016 (South Korea),South Korea,['Animation'],3.5
771,Far til fire p? toppen,9 February 2017 (Denmark),Denmark,"['Action', 'Comedy']",3.5
772,Norm of the North,15 January 2016 (USA),USA,"['Animation', 'Adventure']",3.6
773,The Costume Shop,Family,USA,[],3.6
774,As Dreamers Do,17 April 2014 (USA),USA,"['Biography', 'Drama']",3.6
775,Deadly Sanctuary,17 February 2017 (USA),USA,"['Family', 'Mystery']",3.6
776,Pesarattu,6 February 2015 (India),India,['Comedy'],3.6
777,Distiller,8 January 2016 (USA),USA,"['Family', 'Horror']",3.6
778,?ilgin Kamp,23 January 2015 (Turkey),Turkey,['Adventure'],3.6
779,Mamaboy,3 September 2016 (USA),USA,"['Comedy', 'Drama']",3.6
780,Conni & Co.,18 August 2016 (Germany),Germany,['Adventure'],3.6
781,Man Va Sharmin,6 September 2017 (Iran),Iran,"['Comedy', 'Drama']",3.6
782,Maiya,2018 (India),India,[],3.6
783,Black Beauty,16 July 2015 (USA),USA,[],3.7
784,A Doggone Hollywood,6 June 2017 (USA),USA,[],3.7
785,CarGo,6 June 2017 (USA),USA,"['Animation', 'Adventure']",3.7
786,Yong chun xiao long,20 July 2013 (China),China,['Action'],3.8
787,Master of a Good Name,2 March 2014 (USA),USA,"['Animation', 'Family']",3.8
788,Sune i fj?llen,19 December 2014 (Sweden),Sweden,['Comedy'],3.8
789,The Dog Who Saved Easter,18 March 2014 (USA),USA,[],3.8
790,Mu Tiya Mu the Mysterious Melody,15 September 2015 (USA),Germany,"['Adventure', 'Family']",3.8
791,B'ella,7 July 2014 (Czech Republic),Malawi,['Drama'],3.8
792,Barney: Happy Birthday Barney!,April 2014 (USA),,[],3.8
793,Mesmerized,Sci-Fi,USA,['Drama'],3.8
794,The Frogville,October 2014 (Taiwan),Taiwan,"['Animation', 'Adventure']",3.8
795,Bai xue gong zhu zhi shen mi ba ba,14 August 2015 (China),China,['Animation'],3.8
796,Gesta,6 July 2017 (Israel),Israel,[],3.8
797,Detki naprokat,23 November 2017 (Russia),Russia,['Comedy'],3.8
798,Creeporia,Fantasy,USA,['Comedy'],3.9
799,Believe Again,2 March 2013 (USA),USA,['Drama'],3.9
800,My Stepbrother Is a Vampire!?!,15 October 2013 (USA),USA,['Comedy'],3.9
801,Bharya Athra Pora,20 June 2013 (Kuwait),India,['Drama'],3.9
802,In the Dog House,10 September 2015 (Kuwait),USA,[],3.9
803,Khabar e khasi nist,6 January 2016 (Iran),Iran,['Drama'],3.9
804,Belka i Strelka: Lunnye priklyucheniya,6 February 2014 (Russia),Russia,"['Animation', 'Adventure']",3.9
805,Certified Dead,Mystery,Singapore,['Drama'],3.9
806,Ace the Case,26 August 2016 (USA),USA,['Family'],3.9
807,Wings of the Wind,March 2015 (USA),USA,['Drama'],3.9
808,Housefull,15 February 2013 (India),India,[],3.9
809,Boule & Bill 2,19 April 2017 (France),France,['Comedy'],3.9
810,Christmas with the Andersons,10 December 2016 (USA),USA,['Comedy'],3.9
811,The Hero of Color City,9 October 2014 (Israel),USA,['Animation'],4
812,Get Squirrely,4 November 2016 (USA),USA,"['Animation', 'Comedy']",4
813,A Bulldog for Christmas,3 November 2014 (UK),USA,['Comedy'],4
814,Bob?,14 May 2015 (Portugal),Portugal,['Drama'],4
815,Emma's Wings: A Bella Sara Tale,14 September 2013 (Canada),Canada,[],4
816,Something in the Woods,18 July 2016 (USA),USA,['Family'],4
817,"Paradise, FL",11 April 2015 (USA),USA,['Drama'],4
818,Sinterklaas & Diego: Het geheim van de ring,8 October 2014 (Netherlands),Netherlands,[],4
819,Bark Ranger,14 April 2015 (USA),USA,[],4
820,Risto R?pp??j? ja y?haukka,19 February 2016 (Finland),Finland,"['Comedy', 'Family']",4
821,A Christmas Carol,20 November 2015 (USA),Canada,"['Drama', 'Family']",4
822,Perfect Piece,2016 (UK),UK,"['Comedy', 'Drama']",4
823,Far til fire's vilde ferie,1 October 2015 (Denmark),Denmark,[],4
824,My Pet Dinosaur,22 April 2017 (Australia),Australia,"['Action', 'Adventure']",4
825,Autumn Sonata,19 October 2017 (South Korea),South Korea,"['Drama', 'Family']",4
826,Kimaat Mefursemet,22 June 2017 (Israel),Israel,"['Comedy', 'Drama']",4
827,Yurameku,Romance,Japan,['Fantasy'],1.1
828,Ninja the Monster,20 February 2016 (Japan),Japan,"['Action', 'Adventure']",1.3
829,Devil's Drain,Mystery,Italy,['Fantasy'],1.4
830,¨¦ Fada!,6 October 2016 (Brazil),Brazil,"['Comedy', 'Family']",1.5
831,Shark Exorcist,14 August 2015 (USA),USA,"['Action', 'Comedy']",1.5
832,Ma de 2 hao,9 August 2013 (Taiwan),Taiwan,['Comedy'],1.5
833,Little Red Riding Hood,18 February 2016 (USA),USA,['Fantasy'],1.7
834,Deti protiv volshebnikov,6 September 2016 (Russia),Russia,"['Animation', 'Adventure']",1.8
835,El Altar: Demasiado tarde para rezar,2013 (Spain),Spain,['Fantasy'],1.9
836,Nosferatu vs. Father Pipecock & Sister Funk,9 March 2014 (Canada),Canada,"['Adventure', 'Comedy']",2
837,Sinister Squad,5 July 2016 (USA),USA,['Action'],2.1
838,The Omnipotence of Dreams,Horror,USA,['Comedy'],2.1
839,Maradonia and the Shadow Empire,8 January 2016 (USA),USA,[],2.1
840,Legend of the Red Reaper,August 2013 (USA),Canada,"['Action', 'Adventure']",2.2
841,The Coven,16 February 2015 (UK),UK,['Fantasy'],2.2
842,Jack the Giant Killer,18 February 2013 (UK),USA,['Action'],2.2
843,Terror House,19 September 2016 (USA),USA,"['Fantasy', 'Horror']",2.3
844,Avalanche Sharks,1 January 2014 (Canada),Canada,"['Action', 'Adventure']",2.3
845,The Other Side of the Mirror,3 May 2016 (USA),USA,"['Drama', 'Fantasy']",2.4
846,Dragons of Camelot,24 December 2014 (Australia),USA,[],2.4
847,Knights of the Damned,25 September 2017 (UK),UK,"['Action', 'Fantasy']",2.4
848,A Talking Cat!?!,18 February 2013 (USA),USA,"['Comedy', 'Family']",2.5
849,Razors: The Return of Jack the Ripper,8 May 2017 (UK),UK,"['Fantasy', 'Horror']",2.5
850,Cross Wars,7 February 2017 (Sweden),USA,['Action'],2.5
851,The Doll,8 December 2017 (USA),USA,"['Fantasy', 'Horror']",2.5
852,The Brides of Sodom,29 January 2013 (USA),USA,"['Fantasy', 'Horror']",2.6
853,The Cloth,2 July 2013 (USA),USA,"['Action', 'Fantasy']",2.6
854,Jogo do Copo,July 2014 (Brazil),Brazil,"['Fantasy', 'Horror']",2.6
855,Gu dao jing hun 2,26 January 2013 (China),China,"['Drama', 'Fantasy']",2.6
856,God of Thunder,22 June 2015 (UK),USA,"['Action', 'Adventure']",2.6
857,Troy the Odyssey,15 October 2017 (USA),USA,"['Action', 'Adventure']",2.6
858,Mystic Blade,15 October 2014 (Thailand),Thailand,"['Action', 'Drama']",2.7
859,Los resucitados,7 October 2017 (Spain),Spain,['Fantasy'],2.7
860,Morning Star,17 December 2015 (Bahrain),Italy,"['Action', 'Adventure']",2.7
861,Sleeping Beauty,16 July 2014 (South Korea),USA,"['Adventure', 'Fantasy']",2.7
862,Jurassic School,31 January 2017 (USA),USA,"['Comedy', 'Drama']",2.7
863,Perfidia,2 October 2014 (Mexico),Chile,"['Drama', 'Fantasy']",2.8
864,P-51 Dragon Fighter,19 August 2014 (USA),USA,"['Action', 'Fantasy']",2.8
865,Knight of the Dead,30 October 2014 (Kuwait),USA,"['Action', 'Fantasy']",2.8
866,The Snow Queen,19 November 2013 (Germany),USA,"['Action', 'Adventure']",2.8
867,House of VHS,23 January 2016 (UK),France,"['Fantasy', 'Horror']",2.8
868,Another,6 June 2016 (USA),USA,"['Fantasy', 'Horror']",2.8
869,The Four Warriors,3 November 2015 (USA),UK,['Adventure'],2.8
870,The Map of DNA,8 January 2016 (Taiwan),Taiwan,['Adventure'],2.8
871,Olipporu,23 August 2013 (India),India,['Drama'],2.9
872,Warrioress,26 May 2015 (UK),UK,"['Action', 'Adventure']",3
873,Dracano,5 June 2013 (Japan),USA,"['Action', 'Adventure']",3
874,The Son of Raw's the Roman,19 June 2016 (UK),UK,"['Adventure', 'Fantasy']",3
875,Ludo,17 July 2015 (Canada),India,"['Fantasy', 'Horror']",3
876,Santa Claws,3 December 2015 (Hungary),USA,['Family'],3
877,Abduction,28 June 2017 (UK),UK,"['Action', 'Comedy']",3
878,Snake Club: Revenge of the Snake Woman,31 May 2013 (Germany),USA,"['Action', 'Fantasy']",3.1
879,Left Behind,3 October 2014 (USA),USA,"['Action', 'Drama']",3.1
880,A Talking Pony!?!,1 September 2013 (USA),USA,"['Comedy', 'Family']",3.1
881,Enemy Empire,27 December 2013 (Germany),USA,"['Adventure', 'Fantasy']",3.1
882,Ninja Apocalypse,5 August 2014 (USA),USA,"['Action', 'Fantasy']",3.1
883,As o pas,19 October 2016 (Iran),Iran,"['Comedy', 'Family']",3.1
884,Crimson Winter,27 October 2013 (UK),USA,['Drama'],3.2
885,In the Name of the King: The Last Mission,26 February 2014 (Japan),Canada,"['Action', 'Adventure']",3.2
886,Dekiru: The Three Stones,2017 (USA),USA,"['Action', 'Adventure']",3.2
887,Taven,Fantasy,USA,[],3.2
888,Balala the Fairies: Princess Camellia,1 October 2015 (China),China,"['Action', 'Adventure']",3.2
889,"SOS, Ded Moroz, ili Vsyo sbudetsya!",10 December 2015 (Russia),Russia,['Comedy'],3.2
890,Devil 2.0,November 2017 (Canada),Canada,['Fantasy'],3.2
891,Cinayet-i Ask,28 July 2017 (Turkey),Turkey,"['Fantasy', 'Horror']",3.2
892,Ghost Shark 2: Urban Jaws,27 June 2015 (New Zealand),New Zealand,"['Drama', 'Fantasy']",3.3
893,Leprechaun: Origins,22 August 2014 (USA),USA,['Fantasy'],3.3
894,Dignity,10 August 2013 (Switzerland),USA,"['Fantasy', 'Horror']",3.3
895,Isabel,9 May 2013 (Czech Republic),Czech Republic,"['Drama', 'Fantasy']",3.3
896,The Secret Path,June 2014 (USA),UK,"['Fantasy', 'History']",3.3
897,Altered Perception,4 May 2018 (USA),USA,"['Fantasy', 'Mystery']",3.3
898,The Redwood Massacre,28 September 2014 (USA),UK,['Fantasy'],3.3
899,Moshi Monsters: The Movie,18 February 2018 (Hong Kong),UK,"['Animation', 'Adventure']",3.3
900,Ayla,21 September 2017 (Sweden),USA,"['Drama', 'Fantasy']",3.3
901,Vikingdom,12 September 2013 (Malaysia),Malaysia,"['Action', 'Adventure']",3.4
902,Stag Hunt,16 May 2015 (USA),UK,"['Adventure', 'Comedy']",3.4
903,Dragonfyre,6 September 2013 (USA),USA,"['Action', 'Adventure']",3.4
904,Copiii: The 1st Entry,18 June 2014 (Philippines),USA,"['Drama', 'Fantasy']",3.4
905,Death Factory,2014 (USA),USA,"['Fantasy', 'Horror']",3.4
906,"A.D.N., l'ame de la terre",10 September 2014 (France),France,"['Drama', 'Fantasy']",3.4
907,Sleeping Beauty,17 July 2014 (Germany),USA,"['Action', 'Adventure']",3.4
908,Flay,2017 (USA),USA,"['Drama', 'Fantasy']",3.4
909,A Flying Jatt,25 August 2016 (India),India,"['Action', 'Adventure']",3.4
910,Amethyst,9 December 2016 (USA),USA,"['Adventure', 'Fantasy']",3.4
911,Os Dez Mandamentos: O Filme,16 January 2016 (Brazil),Brazil,"['Adventure', 'Drama']",3.4
912,Tall Men,31 May 2016 (USA),USA,"['Fantasy', 'Horror']",3.4
913,Red Sonja: Queen of Plagues,2 August 2016 (USA),USA,"['Animation', 'Action']",3.4
914,Take Me to the Moon,7 December 2017 (Hong Kong),Taiwan,['Drama'],3.4
915,The Forbidden Girl,7 February 2013 (Germany),Germany,"['Fantasy', 'Horror']",3.5
916,Misirlou,1 February 2018 (USA),USA,"['Action', 'Fantasy']",3.5
917,Ghost Bride,9 July 2014 (Philippines),New Zealand,['Fantasy'],3.5
918,"Burning, Burning",26 September 2015 (UK),Canada,"['Drama', 'Fantasy']",3.5
919,Smosh: The Movie,24 July 2015 (USA),USA,"['Comedy', 'Fantasy']",3.5
920,Kingdom of Gladiators: The Tournament,15 May 2017 (UK),USA,"['Action', 'Drama']",3.5
921,Axe Giant: The Wrath of Paul Bunyan,18 June 2013 (USA),USA,['Fantasy'],3.6
922,Waxie Moon in Fallen Jewel,31 March 2015 (USA),USA,"['Comedy', 'Drama']",3.6
923,Ooga Booga,12 March 2013 (USA),USA,"['Comedy', 'Fantasy']",3.6
924,Split,18 March 2017 (USA),USA,['Drama'],3.6
925,Bury,Thriller,USA,['Fantasy'],3.6
926,Fade to White,Thriller,USA,['Fantasy'],3.6
927,Mamaboy,3 September 2016 (USA),USA,"['Comedy', 'Drama']",3.6
928,A Chinese Odyssey: Part Three,29 September 2016 (Hong Kong),China,[],3.6
929,Sadie,23 February 2018 (Germany),UK,"['Drama', 'Fantasy']",3.6
930,Derakula,29 June 2016 (Iran),Iran,"['Comedy', 'Drama']",3.6
931,Maximum Ride,30 August 2016 (USA),USA,"['Action', 'Adventure']",3.7
932,Gilgamesh,20 November 2014 (USA),USA,"['Drama', 'Fantasy']",3.7
933,Evangeline,17 April 2015 (Mexico),Canada,"['Fantasy', 'Horror']",3.7
934,Magnetic,29 March 2015 (USA),USA,"['Adventure', 'Fantasy']",3.7
935,Masterless,30 September 2015 (USA),USA,['Drama'],3.7
936,Road,5 August 2017 (France),UK,"['Action', 'Crime']",3.7
937,Reel Nightmare,7 February 2017 (USA),USA,"['Fantasy', 'Horror']",3.7
938,Watch Over Us,5 May 2015 (USA),USA,"['Comedy', 'Drama']",3.7
939,Great Grand Masti,15 July 2016 (India),India,"['Comedy', 'Drama']",3.7
940,Dark Prism,2015 (USA),USA,"['Comedy', 'Fantasy']",3.7
941,Eliksir,16 October 2015 (Russia),Russia,"['Comedy', 'Drama']",3.7
942,The Trials of Darksmoke,12 September 2015 (USA),USA,[],3.8
943,Omnia,6 September 2014 (Netherlands),Germany,[],3.8
944,Way of the Wicked,30 April 2014 (China),USA,['Fantasy'],3.8
945,Throwback,2014 (Australia),Australia,"['Action', 'Adventure']",3.8
946,The Kiss of Lady X,10 May 2014 (Taiwan),Taiwan,"['Action', 'Adventure']",3.8
947,The Arc of Methul,Fantasy,USA,['Action'],3.8
948,The Killer Robots! Crash and Burn,15 July 2016 (USA),USA,"['Action', 'Adventure']",3.8
949,Verr¨¹ckt nach Fixi,13 October 2016 (Germany),Germany,"['Comedy', 'Fantasy']",3.8
950,The Crown and the Dragon,11 July 2013 (Germany),USA,['Adventure'],3.9
951,Creeporia,Fantasy,USA,['Comedy'],3.9
952,Kalevala - uusi aika,15 November 2013 (Finland),Finland,['Drama'],3.9
953,Dracula: The Dark Prince,15 October 2013 (USA),USA,['Action'],3.9
954,Elliot,2017 (USA),USA,"['Fantasy', 'Horror']",3.9
955,Kids vs Monsters,Horror,USA,['Comedy'],3.9
956,Le fant?me de Canterville,6 April 2016 (France),France,['Comedy'],3.9
957,Akhil,11 November 2015 (India),India,['Action'],3.9
958,The Gaelic King,10 July 2017 (UK),UK,['Action'],3.9
959,Do You Believe?,9 September 2017 (USA),USA,['Fantasy'],3.9
960,Fishing Naked,8 May 2015 (USA),USA,"['Comedy', 'Fantasy']",4
961,The Mark: Redemption,26 March 2013 (Netherlands),USA,"['Action', 'Fantasy']",4
962,The Hatching,26 September 2017 (UK),UK,"['Action', 'Comedy']",4
963,Survivor,23 July 2014 (Philippines),USA,"['Action', 'Adventure']",4
964,Odmevi casa,11 October 2014 (Poland),Slovenia,['Drama'],4
965,Eroddity(s),23 April 2014 (France),USA,"['Drama', 'Fantasy']",4
966,The Taker's Crown,20 July 2017 (USA),USA,['Adventure'],4
967,A Christmas Carol,20 November 2015 (USA),Canada,"['Drama', 'Family']",4
968,Pomnyu - ne pomnyu!,31 March 2016 (Russia),Russia,['Comedy'],4
969,Genco,17 February 2017 (Turkey),Turkey,['Drama'],4
